SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS	Sub1	Sub2	Sub3
S2	Monti	3	33	30/03/2016	6/04/16	7	0	1	0
S2	Woogenellup	3	34	30/03/2016	6/04/16	7	3	2	2
S2	Leura	3	35	30/03/2016	6/04/16	7	0	2	0
S2	Narrikup	3	36	30/03/2016	6/04/16	7	4	0	0
S2	Narrikup	1	19	30/03/2016	8/04/16	9	8	4	7
S2	Monti	1	20	30/03/2016	8/04/16	9	0	4	4
S2	Woogenellup	1	21	30/03/2016	8/04/16	9	8	0	12
S2	Leura	1	22	30/03/2016	8/04/16	9	2	5	8
S2	Denmark	1	23	30/03/2016	8/04/16	9	9	10	6
S2	Antas 	1	24	30/03/2016	8/04/16	9	15	4	6
S2	Leura	2	25	30/03/2016	8/04/16	9	6	7	7
S2	Woogenellup	2	26	30/03/2016	8/04/16	9	4	13	4
S2	Denmark	2	27	30/03/2016	8/04/16	9	5	3	0
S2	Narrikup	2	28	30/03/2016	8/04/16	9	2	7	17
S2	Antas 	2	29	30/03/2016	8/04/16	9	9	3	18
S2	Monti	2	30	30/03/2016	8/04/16	9	3	0	6
S2	Denmark	3	31	30/03/2016	8/04/16	9	6	6	6
S2	Antas 	3	32	30/03/2016	8/04/16	9	2	10	20
S2	Monti	3	33	30/03/2016	8/04/16	9	0	1	4
S2	Woogenellup	3	34	30/03/2016	8/04/16	9	5	3	14
S2	Leura	3	35	30/03/2016	8/04/16	9	2	4	11
S2	Narrikup	3	36	30/03/2016	8/04/16	9	7	3	6
S2	Narrikup	1	19	30/03/2016	10/04/16	11	17	10	19
S2	Monti	1	20	30/03/2016	10/04/16	11	3	6	11
S2	Woogenellup	1	21	30/03/2016	10/04/16	11	13	11	19
S2	Leura	1	22	30/03/2016	10/04/16	11	10	7	15
S2	Denmark	1	23	30/03/2016	10/04/16	11	13	15	16
S2	Antas 	1	24	30/03/2016	10/04/16	11	18	5	7
S2	Leura	2	25	30/03/2016	10/04/16	11	10	10	10
S2	Woogenellup	2	26	30/03/2016	10/04/16	11	5	16	7
S2	Denmark	2	27	30/03/2016	10/04/16	11	12	4	1
S2	Narrikup	2	28	30/03/2016	10/04/16	11	16	6	25
S2	Antas 	2	29	30/03/2016	10/04/16	11	15	4	25
S2	Monti	2	30	30/03/2016	10/04/16	11	8	4	7
S2	Denmark	3	31	30/03/2016	10/04/16	11	17	9	10
S2	Antas 	3	32	30/03/2016	10/04/16	11	5	15	21
S2	Monti	3	33	30/03/2016	10/04/16	11	0	2	8
S2	Woogenellup	3	34	30/03/2016	10/04/16	11	7	3	18
S2	Leura	3	35	30/03/2016	10/04/16	11	6	4	13
S2	Narrikup	3	36	30/03/2016	10/04/16	11	8	4	18
S2	Narrikup	1	19	30/03/2016	14/04/16	15	18	14	17
S2	Monti	1	20	30/03/2016	14/04/16	15	14	17	12
S2	Woogenellup	1	21	30/03/2016	14/04/16	15	18	13	21
S2	Leura	1	22	30/03/2016	14/04/16	15	14	8	21
S2	Denmark	1	23	30/03/2016	14/04/16	15	17	17	13
S2	Antas 	1	24	30/03/2016	14/04/16	15	18	19	10
S2	Leura	2	25	30/03/2016	14/04/16	15	19	15	19
S2	Woogenellup	2	26	30/03/2016	14/04/16	15	12	20	11
S2	Denmark	2	27	30/03/2016	14/04/16	15	16	9	8
S2	Narrikup	2	28	30/03/2016	14/04/16	15	18	13	25
S2	Antas 	2	29	30/03/2016	14/04/16	15	20	25	25
S2	Monti	2	30	30/03/2016	14/04/16	15	12	11	16
S2	Denmark	3	31	30/03/2016	14/04/16	15	19	13	12
S2	Antas 	3	32	30/03/2016	14/04/16	15	9	13	23
S2	Monti	3	33	30/03/2016	14/04/16	15	9	7	18
S2	Woogenellup	3	34	30/03/2016	14/04/16	15	9	7	18
S2	Leura	3	35	30/03/2016	14/04/16	15	8	13	17
S2	Narrikup	3	36	30/03/2016	14/04/16	15	10	8	22
S2	Narrikup	1	19	30/03/2016	21/04/16	22	16	11	15
S2	Monti	1	20	30/03/2016	21/04/16	22	8	15	11
S2	Woogenellup	1	21	30/03/2016	21/04/16	22	14	14	16
S2	Leura	1	22	30/03/2016	21/04/16	22	18	7	18
S2	Denmark	1	23	30/03/2016	21/04/16	22	17	15	15
S2	Antas 	1	24	30/03/2016	21/04/16	22	24	16	14
S2	Leura	2	25	30/03/2016	21/04/16	22	21	15	18
S2	Woogenellup	2	26	30/03/2016	21/04/16	22	12	17	11
S2	Denmark	2	27	30/03/2016	21/04/16	22	19	11	8
S2	Narrikup	2	28	30/03/2016	21/04/16	22	20	12	25
S2	Antas 	2	29	30/03/2016	21/04/16	22	25	20	24
S2	Monti	2	30	30/03/2016	21/04/16	22	14	10	16
S2	Denmark	3	31	30/03/2016	21/04/16	22	18	14	13
S2	Antas 	3	32	30/03/2016	21/04/16	22	12	18	22
S2	Monti	3	33	30/03/2016	21/04/16	22	9	8	19
S2	Woogenellup	3	34	30/03/2016	21/04/16	22	9	8	14
S2	Leura	3	35	30/03/2016	21/04/16	22	10	12	16
S2	Narrikup	3	36	30/03/2016	21/04/16	22	15	9	22
