"SowingD" "Date" "Cultivar" "SowTreat" "DAS" "Plot" "Variable" "S1" "S2" "S3" "S4" "S5" "Percent" "TT_meas" "TT_sow" "Pp_sow" "TTAS"
"2371" "2015-06-24" "2015-11-09" "Leura" "S1" 138 4 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2372" "2015-06-24" "2015-11-09" "Leura" "S1" 138 4 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2373" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 5 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2374" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 5 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2375" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 5 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2376" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 16 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2377" "2015-06-24" "2015-11-09" "Antas" "S1" 138 1 "Flowering" 1 1 1 1 0 80 1356.782 13.05537 10.022 1343.727
"2378" "2015-06-24" "2015-11-09" "Antas" "S1" 138 1 "Flowering" 1 1 1 1 0 80 1356.782 13.05537 10.022 1343.727
"2379" "2015-06-24" "2015-11-09" "Antas" "S1" 138 1 "Flowering" 1 1 1 1 0 80 1356.782 13.05537 10.022 1343.727
"2380" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 9 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2381" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 9 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2382" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 9 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2383" "2015-06-24" "2015-12-18" "Denmark" "S1" 177 9 "Flowering" 1 0 0 0 0 20 1920.069 13.05537 10.022 1907.013
"2384" "2015-06-24" "2015-12-18" "Denmark" "S1" 177 9 "Flowering" 1 0 0 0 0 20 1920.069 13.05537 10.022 1907.013
"2385" "2015-06-24" "2015-11-13" "Narrikup" "S1" 142 16 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2386" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 17 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2387" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 17 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2388" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 17 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2389" "2015-06-24" "2015-11-13" "Narrikup" "S1" 142 16 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2390" "2015-06-24" "2015-11-13" "Narrikup" "S1" 142 11 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2391" "2015-06-24" "2015-11-13" "Narrikup" "S1" 142 11 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2392" "2015-06-24" "2015-11-13" "Leura" "S1" 142 12 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2393" "2015-06-24" "2015-11-13" "Leura" "S1" 142 12 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2394" "2015-06-24" "2015-11-13" "Leura" "S1" 142 12 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2395" "2015-06-24" "2015-11-13" "Woogenellup" "S1" 142 13 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2396" "2015-06-24" "2015-11-13" "Woogenellup" "S1" 142 13 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2397" "2015-06-24" "2015-11-13" "Woogenellup" "S1" 142 13 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2398" "2015-06-24" "2015-11-23" "Narrikup" "S1" 152 11 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2399" "2015-06-24" "2015-11-23" "Woogenellup" "S1" 152 8 "Flowering" 0 0 1 1 1 60 1522.882 13.05537 10.022 1509.826
"2400" "2015-06-24" "2015-11-23" "Woogenellup" "S1" 152 8 "Flowering" 0 0 1 1 1 60 1522.882 13.05537 10.022 1509.826
"2401" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 9 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2402" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 9 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2403" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 9 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2404" "2015-06-24" "2015-11-09" "Monti" "S1" 138 10 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2405" "2015-06-24" "2015-11-09" "Monti" "S1" 138 10 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2406" "2015-06-24" "2015-11-09" "Monti" "S1" 138 10 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2407" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 11 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2408" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 11 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2409" "2015-06-24" "2015-11-09" "Narrikup" "S1" 138 11 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2410" "2015-06-24" "2015-11-09" "Leura" "S1" 138 12 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2411" "2015-06-24" "2015-11-09" "Leura" "S1" 138 12 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2412" "2015-06-24" "2015-11-09" "Leura" "S1" 138 12 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2413" "2015-06-24" "2015-11-09" "Woogenellup" "S1" 138 13 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2414" "2015-06-24" "2015-11-09" "Woogenellup" "S1" 138 13 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2415" "2015-06-24" "2015-11-09" "Woogenellup" "S1" 138 13 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2416" "2015-06-24" "2015-11-09" "Antas" "S1" 138 14 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2417" "2015-06-24" "2015-11-09" "Antas" "S1" 138 14 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2418" "2015-06-24" "2015-11-09" "Antas" "S1" 138 14 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2419" "2015-06-24" "2015-11-09" "Monti" "S1" 138 15 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2420" "2015-06-24" "2015-11-09" "Monti" "S1" 138 15 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2421" "2015-06-24" "2015-11-09" "Monti" "S1" 138 15 "Flowering" 1 1 1 1 1 100 1356.782 13.05537 10.022 1343.727
"2422" "2015-06-24" "2015-12-18" "Antas" "S1" 177 7 "Flowering" 1 0 1 1 1 80 1920.069 13.05537 10.022 1907.013
"2423" "2015-06-24" "2015-12-18" "Antas" "S1" 177 7 "Flowering" 1 0 1 1 1 80 1920.069 13.05537 10.022 1907.013
"2424" "2015-06-24" "2015-12-18" "Antas" "S1" 177 7 "Flowering" 1 0 1 1 1 80 1920.069 13.05537 10.022 1907.013
"2425" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 8 "Flowering" 0 1 0 1 0 40 1920.069 13.05537 10.022 1907.013
"2426" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 8 "Flowering" 0 1 0 1 0 40 1920.069 13.05537 10.022 1907.013
"2427" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 8 "Flowering" 0 1 0 1 0 40 1920.069 13.05537 10.022 1907.013
"2428" "2015-06-24" "2016-01-21" "Leura" "S1" 211 12 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2429" "2015-06-24" "2016-01-21" "Leura" "S1" 211 12 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2430" "2015-06-24" "2016-01-21" "Leura" "S1" 211 12 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2431" "2015-06-24" "2016-01-21" "Woogenellup" "S1" 211 13 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2432" "2015-06-24" "2015-11-27" "Woogenellup" "S1" 156 6 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2433" "2015-06-24" "2015-11-27" "Woogenellup" "S1" 156 6 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2434" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 3 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2435" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 3 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2436" "2015-06-24" "2015-11-13" "Denmark" "S1" 142 3 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2437" "2015-06-24" "2015-11-13" "Monti" "S1" 142 2 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2438" "2015-06-24" "2015-11-13" "Monti" "S1" 142 2 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2439" "2015-06-24" "2016-01-21" "Monti" "S1" 211 15 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2440" "2015-06-24" "2016-01-21" "Monti" "S1" 211 15 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2441" "2015-06-24" "2016-01-21" "Monti" "S1" 211 15 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2442" "2015-06-24" "2015-11-23" "Leura" "S1" 152 12 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2443" "2015-06-24" "2015-11-13" "Antas" "S1" 142 14 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2444" "2015-06-24" "2015-11-13" "Monti" "S1" 142 15 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2445" "2015-06-24" "2015-11-13" "Monti" "S1" 142 15 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2446" "2015-06-24" "2015-11-13" "Monti" "S1" 142 15 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2447" "2015-06-24" "2015-11-23" "Monti" "S1" 152 10 "Flowering" 1 0 1 1 1 80 1522.882 13.05537 10.022 1509.826
"2448" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 17 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2449" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 17 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2450" "2015-06-24" "2015-11-23" "Denmark" "S1" 152 17 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2451" "2015-06-24" "2015-11-23" "Leura" "S1" 152 18 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2452" "2015-06-24" "2015-11-23" "Leura" "S1" 152 18 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2453" "2015-06-24" "2015-11-23" "Leura" "S1" 152 18 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2454" "2015-06-24" "2015-11-23" "Leura" "S1" 152 12 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2455" "2015-06-24" "2015-11-23" "Leura" "S1" 152 12 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2456" "2015-06-24" "2015-11-23" "Woogenellup" "S1" 152 13 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2457" "2015-06-24" "2015-11-23" "Antas" "S1" 152 7 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2458" "2015-06-24" "2015-11-23" "Antas" "S1" 152 7 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2459" "2015-06-24" "2015-11-23" "Antas" "S1" 152 7 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2460" "2015-06-24" "2015-11-23" "Antas" "S1" 152 1 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2461" "2015-06-24" "2015-11-23" "Antas" "S1" 152 1 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2462" "2015-06-24" "2015-11-23" "Antas" "S1" 152 1 "Flowering" 1 1 1 1 1 100 1522.882 13.05537 10.022 1509.826
"2463" "2015-06-24" "2015-11-23" "Monti" "S1" 152 2 "Flowering" 1 1 1 1 0 80 1522.882 13.05537 10.022 1509.826
"2464" "2015-06-24" "2015-11-23" "Monti" "S1" 152 2 "Flowering" 1 1 1 1 0 80 1522.882 13.05537 10.022 1509.826
"2465" "2015-06-24" "2015-11-23" "Monti" "S1" 152 2 "Flowering" 1 1 1 1 0 80 1522.882 13.05537 10.022 1509.826
"2466" "2015-06-24" "2015-12-18" "Narrikup" "S1" 177 5 "Flowering" 0 1 1 0 0 40 1920.069 13.05537 10.022 1907.013
"2467" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 6 "Flowering" 0 0 0 1 0 20 1920.069 13.05537 10.022 1907.013
"2468" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 6 "Flowering" 0 0 0 1 0 20 1920.069 13.05537 10.022 1907.013
"2469" "2015-06-24" "2015-12-18" "Woogenellup" "S1" 177 6 "Flowering" 0 0 0 1 0 20 1920.069 13.05537 10.022 1907.013
"2470" "2015-06-24" "2015-12-29" "Leura" "S1" 188 12 "Flowering" 1 1 0 0 0 40 2086.031 13.05537 10.022 2072.975
"2471" "2015-06-24" "2015-12-29" "Leura" "S1" 188 12 "Flowering" 1 1 0 0 0 40 2086.031 13.05537 10.022 2072.975
"2472" "2015-06-24" "2015-12-29" "Leura" "S1" 188 12 "Flowering" 1 1 0 0 0 40 2086.031 13.05537 10.022 2072.975
"2473" "2015-06-24" "2015-11-13" "Woogenellup" "S1" 142 8 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2474" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 11 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2475" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 11 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2476" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 11 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2477" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 3 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2478" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 3 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2479" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 3 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2480" "2015-06-24" "2015-12-10" "Denmark" "S1" 169 9 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2481" "2015-06-24" "2015-12-10" "Denmark" "S1" 169 9 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2482" "2015-06-24" "2015-12-10" "Denmark" "S1" 169 9 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2483" "2015-06-24" "2015-12-10" "Monti" "S1" 169 10 "Flowering" 0 1 1 0 1 60 1809.63 13.05537 10.022 1796.575
"2484" "2015-06-24" "2015-12-10" "Monti" "S1" 169 10 "Flowering" 0 1 1 0 1 60 1809.63 13.05537 10.022 1796.575
"2485" "2015-06-24" "2015-12-10" "Monti" "S1" 169 10 "Flowering" 0 1 1 0 1 60 1809.63 13.05537 10.022 1796.575
"2486" "2015-06-24" "2015-12-10" "Narrikup" "S1" 169 11 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2487" "2015-06-24" "2015-12-10" "Narrikup" "S1" 169 11 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2488" "2015-06-24" "2015-12-10" "Narrikup" "S1" 169 11 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2489" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 16 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2490" "2015-06-24" "2015-11-13" "Antas" "S1" 142 14 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2491" "2015-06-24" "2015-11-13" "Antas" "S1" 142 14 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2492" "2015-06-24" "2015-11-27" "Leura" "S1" 156 12 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2493" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 17 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2494" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 17 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2495" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 17 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2496" "2015-06-24" "2015-11-13" "Narrikup" "S1" 142 16 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2497" "2015-06-24" "2015-11-13" "Antas" "S1" 142 1 "Flowering" 1 1 0 1 0 60 1402.967 13.05537 10.022 1389.911
"2498" "2015-06-24" "2015-11-13" "Antas" "S1" 142 1 "Flowering" 1 1 0 1 0 60 1402.967 13.05537 10.022 1389.911
"2499" "2015-06-24" "2015-12-18" "Antas" "S1" 177 1 "Flowering" 1 1 1 1 1 100 1920.069 13.05537 10.022 1907.013
"2500" "2015-06-24" "2015-12-18" "Antas" "S1" 177 1 "Flowering" 1 1 1 1 1 100 1920.069 13.05537 10.022 1907.013
"2501" "2015-06-24" "2015-12-18" "Antas" "S1" 177 1 "Flowering" 1 1 1 1 1 100 1920.069 13.05537 10.022 1907.013
"2502" "2015-06-24" "2015-12-18" "Monti" "S1" 177 2 "Flowering" 1 0 0 0 0 20 1920.069 13.05537 10.022 1907.013
"2503" "2015-06-24" "2015-12-18" "Monti" "S1" 177 2 "Flowering" 1 0 0 0 0 20 1920.069 13.05537 10.022 1907.013
"2504" "2015-06-24" "2015-12-18" "Monti" "S1" 177 2 "Flowering" 1 0 0 0 0 20 1920.069 13.05537 10.022 1907.013
"2505" "2015-06-24" "2015-12-18" "Denmark" "S1" 177 3 "Flowering" 0 0 0 0 0 0 1920.069 13.05537 10.022 1907.013
"2506" "2015-06-24" "2015-12-18" "Denmark" "S1" 177 3 "Flowering" 0 0 0 0 0 0 1920.069 13.05537 10.022 1907.013
"2507" "2015-06-24" "2015-12-18" "Denmark" "S1" 177 3 "Flowering" 0 0 0 0 0 0 1920.069 13.05537 10.022 1907.013
"2508" "2015-06-24" "2015-12-18" "Leura" "S1" 177 4 "Flowering" 1 0 1 1 0 60 1920.069 13.05537 10.022 1907.013
"2509" "2015-06-24" "2015-12-18" "Leura" "S1" 177 4 "Flowering" 1 0 1 1 0 60 1920.069 13.05537 10.022 1907.013
"2510" "2015-06-24" "2015-12-18" "Leura" "S1" 177 4 "Flowering" 1 0 1 1 0 60 1920.069 13.05537 10.022 1907.013
"2511" "2015-06-24" "2015-12-18" "Narrikup" "S1" 177 5 "Flowering" 0 1 1 0 0 40 1920.069 13.05537 10.022 1907.013
"2512" "2015-06-24" "2015-12-18" "Narrikup" "S1" 177 5 "Flowering" 0 1 1 0 0 40 1920.069 13.05537 10.022 1907.013
"2513" "2015-06-24" "2015-12-29" "Monti" "S1" 188 10 "Flowering" 0 0 0 0 1 20 2086.031 13.05537 10.022 2072.975
"2514" "2015-06-24" "2015-12-29" "Narrikup" "S1" 188 11 "Flowering" 1 0 0 0 1 40 2086.031 13.05537 10.022 2072.975
"2515" "2015-06-24" "2015-12-29" "Narrikup" "S1" 188 11 "Flowering" 1 0 0 0 1 40 2086.031 13.05537 10.022 2072.975
"2516" "2015-06-24" "2015-12-29" "Narrikup" "S1" 188 11 "Flowering" 1 0 0 0 1 40 2086.031 13.05537 10.022 2072.975
"2517" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 9 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2518" "2015-06-24" "2016-01-21" "Denmark" "S1" 211 9 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2519" "2015-06-24" "2016-01-21" "Monti" "S1" 211 10 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2520" "2015-06-24" "2016-01-21" "Monti" "S1" 211 10 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2521" "2015-06-24" "2016-01-21" "Monti" "S1" 211 10 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2522" "2015-06-24" "2016-01-21" "Monti" "S1" 211 2 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2523" "2015-06-24" "2016-01-21" "Monti" "S1" 211 2 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2524" "2015-06-24" "2016-01-21" "Monti" "S1" 211 2 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2525" "2015-06-24" "2016-01-04" "Denmark" "S1" 194 3 "Flowering" NA NA NA NA NA NA 2169.749 13.05537 10.022 2156.694
"2526" "2015-06-24" "2016-01-04" "Denmark" "S1" 194 3 "Flowering" NA NA NA NA NA NA 2169.749 13.05537 10.022 2156.694
"2527" "2015-06-24" "2016-01-04" "Denmark" "S1" 194 3 "Flowering" NA NA NA NA NA NA 2169.749 13.05537 10.022 2156.694
"2528" "2015-06-24" "2015-12-29" "Monti" "S1" 188 15 "Flowering" 0 0 0 0 0 0 2086.031 13.05537 10.022 2072.975
"2529" "2015-06-24" "2015-12-29" "Monti" "S1" 188 15 "Flowering" 0 0 0 0 0 0 2086.031 13.05537 10.022 2072.975
"2530" "2015-06-24" "2015-12-29" "Monti" "S1" 188 15 "Flowering" 0 0 0 0 0 0 2086.031 13.05537 10.022 2072.975
"2531" "2015-06-24" "2016-01-21" "Woogenellup" "S1" 211 13 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2532" "2015-06-24" "2016-01-21" "Woogenellup" "S1" 211 13 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2533" "2015-06-24" "2015-11-27" "Woogenellup" "S1" 156 6 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2534" "2015-06-24" "2015-11-27" "Narrikup" "S1" 156 5 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2535" "2015-06-24" "2015-11-27" "Narrikup" "S1" 156 5 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2536" "2015-06-24" "2015-11-27" "Narrikup" "S1" 156 5 "Flowering" 1 1 1 1 1 100 1599.8 13.05537 10.022 1586.744
"2537" "2015-06-24" "2015-11-27" "Monti" "S1" 156 10 "Flowering" 1 1 1 0 1 80 1599.8 13.05537 10.022 1586.744
"2538" "2015-06-24" "2015-11-27" "Monti" "S1" 156 10 "Flowering" 1 1 1 0 1 80 1599.8 13.05537 10.022 1586.744
"2539" "2015-06-24" "2015-11-27" "Monti" "S1" 156 10 "Flowering" 1 1 1 0 1 80 1599.8 13.05537 10.022 1586.744
"2540" "2015-06-24" "2015-12-10" "Leura" "S1" 169 12 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2541" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 16 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2542" "2015-06-24" "2016-01-21" "Narrikup" "S1" 211 16 "Flowering" NA NA NA NA NA NA 2432.833 13.05537 10.022 2419.777
"2543" "2015-06-24" "2015-12-10" "Woogenellup" "S1" 169 13 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2544" "2015-06-24" "2015-12-10" "Woogenellup" "S1" 169 13 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2545" "2015-06-24" "2015-12-10" "Woogenellup" "S1" 169 13 "Flowering" 1 1 1 1 1 100 1809.63 13.05537 10.022 1796.575
"2546" "2015-06-24" "2016-01-21" "Leura" "S1" 211 18 "Flowering" 0 0 0 0 0 0 2432.833 13.05537 10.022 2419.777
"2547" "2015-06-24" "2016-01-21" "Leura" "S1" 211 18 "Flowering" 0 0 0 0 0 0 2432.833 13.05537 10.022 2419.777
"2548" "2015-06-24" "2016-01-21" "Leura" "S1" 211 18 "Flowering" 0 0 0 0 0 0 2432.833 13.05537 10.022 2419.777
"2549" "2015-06-24" "2015-11-13" "Antas" "S1" 142 1 "Flowering" 1 1 0 1 0 60 1402.967 13.05537 10.022 1389.911
"2550" "2015-06-24" "2015-11-13" "Monti" "S1" 142 2 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2551" "2015-06-24" "2015-11-13" "Leura" "S1" 142 18 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2552" "2015-06-24" "2015-11-13" "Leura" "S1" 142 18 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2553" "2015-06-24" "2015-11-13" "Leura" "S1" 142 18 "Flowering" 1 1 1 1 1 100 1402.967 13.05537 10.022 1389.911
"2554" "2015-06-24" "2015-12-29" "Woogenellup" "S1" 188 8 "Flowering" 0 1 1 0 1 60 2086.031 13.05537 10.022 2072.975
"2555" "2015-06-24" "2015-12-29" "Woogenellup" "S1" 188 8 "Flowering" 0 1 1 0 1 60 2086.031 13.05537 10.022 2072.975
"2556" "2015-06-24" "2015-12-29" "Woogenellup" "S1" 188 8 "Flowering" 0 1 1 0 1 60 2086.031 13.05537 10.022 2072.975
"2557" "2015-06-24" "2015-12-29" "Denmark" "S1" 188 9 "Flowering" 0 0 0 0 1 20 2086.031 13.05537 10.022 2072.975
"2558" "2015-06-24" "2015-12-29" "Denmark" "S1" 188 9 "Flowering" 0 0 0 0 1 20 2086.031 13.05537 10.022 2072.975
"2559" "2015-06-24" "2015-12-29" "Denmark" "S1" 188 9 "Flowering" 0 0 0 0 1 20 2086.031 13.05537 10.022 2072.975
"2560" "2015-06-24" "2015-12-29" "Monti" "S1" 188 10 "Flowering" 0 0 0 0 1 20 2086.031 13.05537 10.022 2072.975
