"date" "hour" "Air"
"4710" 2016-01-12 22 15.223
"4711" 2016-01-12 23 14.745
"4712" 2016-01-13 0 14.864
"4713" 2016-01-13 1 15.031
"4714" 2016-01-13 2 14.888
"4715" 2016-01-13 3 14.505
"4716" 2016-01-13 4 13.834
"4717" 2016-01-13 5 13.666
"4718" 2016-01-13 6 13.233
"4719" 2016-01-13 7 13.161
"4720" 2016-01-13 8 12.074
"4721" 2016-01-13 9 11.346
"4722" 2016-01-13 10 11.71
"4723" 2016-01-13 11 13.209
"4724" 2016-01-13 12 14.912
"4725" 2016-01-13 13 14.337
"4726" 2016-01-13 14 13.906
"4727" 2016-01-13 15 13.618
"4728" 2016-01-13 16 14.098
"4729" 2016-01-13 17 14.625
"4730" 2016-01-13 18 12.896
"4731" 2016-01-13 19 11.977
"4732" 2016-01-13 20 11.346
"4733" 2016-01-13 21 11.175
"4734" 2016-01-13 22 11.175
"4735" 2016-01-13 23 10.81
"4736" 2016-01-14 0 10.59
"4737" 2016-01-14 1 9.139
"4738" 2016-01-14 2 10.369
"4739" 2016-01-14 3 10.051
"4740" 2016-01-14 4 10.173
"4741" 2016-01-14 5 10.932
"4742" 2016-01-14 6 11.346
"4743" 2016-01-14 7 13.522
"4744" 2016-01-14 8 13.978
"4745" 2016-01-14 9 15.509
"4746" 2016-01-14 10 15.819
"4747" 2016-01-14 11 16.249
"4748" 2016-01-14 12 16.439
"4749" 2016-01-14 13 17.891
"4750" 2016-01-14 14 17.843
"4751" 2016-01-14 15 17.605
"4752" 2016-01-14 16 17.486
"4753" 2016-01-14 17 17.629
"4754" 2016-01-14 18 17.153
"4755" 2016-01-14 19 17.986
"4756" 2016-01-14 20 17.082
"4757" 2016-01-14 21 16.415
"4758" 2016-01-14 22 15.986
"4759" 2016-01-14 23 16.463
"4760" 2016-01-15 0 14.816
"4761" 2016-01-15 1 15.438
"4762" 2016-01-15 2 16.177
"4763" 2016-01-15 3 16.749
"4764" 2016-01-15 4 17.629
"4765" 2016-01-15 5 19.722
"4766" 2016-01-15 6 20.365
"4767" 2016-01-15 7 22.154
"4768" 2016-01-15 8 22.848
"4769" 2016-01-15 9 20.984
"4770" 2016-01-15 10 21.223
"4771" 2016-01-15 11 22.034
"4772" 2016-01-15 12 24.171
"4773" 2016-01-15 13 20.65
"4774" 2016-01-15 14 17.796
"4775" 2016-01-15 15 16.868
"4776" 2016-01-15 16 14.84
"4777" 2016-01-15 17 14.361
"4778" 2016-01-15 18 12.122
"4779" 2016-01-15 19 11.953
"4780" 2016-01-15 20 11.637
"4781" 2016-01-15 21 11.492
"4782" 2016-01-15 22 11.662
"4783" 2016-01-15 23 11.37
"4784" 2016-01-16 0 11.078
"4785" 2016-01-16 1 11.321
"4786" 2016-01-16 2 11.613
"4787" 2016-01-16 3 11.492
"4788" 2016-01-16 4 11.467
"4789" 2016-01-16 5 11.589
"4790" 2016-01-16 6 11.637
"4791" 2016-01-16 7 11.565
"4792" 2016-01-16 8 12.098
"4793" 2016-01-16 9 13.04
"4794" 2016-01-16 10 13.449
"4795" 2016-01-16 11 14.29
"4796" 2016-01-16 12 15.581
"4797" 2016-01-16 13 15.27
"4798" 2016-01-16 14 15.724
"4799" 2016-01-16 15 16.511
"4800" 2016-01-16 16 15.27
"4801" 2016-01-16 17 14.936
"4802" 2016-01-16 18 14.457
"4803" 2016-01-16 19 13.666
"4804" 2016-01-16 20 13.088
"4805" 2016-01-16 21 13.233
"4806" 2016-01-16 22 13.594
"4807" 2016-01-16 23 13.81
"4808" 2016-01-17 0 13.858
"4809" 2016-01-17 1 13.642
"4810" 2016-01-17 2 13.882
"4811" 2016-01-17 3 13.954
"4812" 2016-01-17 4 14.17
"4813" 2016-01-17 5 13.93
"4814" 2016-01-17 6 14.194
"4815" 2016-01-17 7 14.649
"4816" 2016-01-17 8 16.272
"4817" 2016-01-17 9 16.01
"4818" 2016-01-17 10 15.008
"4819" 2016-01-17 11 15.247
"4820" 2016-01-17 12 17.201
"4821" 2016-01-17 13 17.915
"4822" 2016-01-17 14 15.915
"4823" 2016-01-17 15 15.533
"4824" 2016-01-17 16 15.676
"4825" 2016-01-17 17 14.768
"4826" 2016-01-17 18 14.17
"4827" 2016-01-17 19 13.93
"4828" 2016-01-17 20 13.882
"4829" 2016-01-17 21 13.858
"4830" 2016-01-17 22 13.906
"4831" 2016-01-17 23 13.618
"4832" 2016-01-18 0 13.353
"4833" 2016-01-18 1 12.92
"4834" 2016-01-18 2 12.92
"4835" 2016-01-18 3 12.122
"4836" 2016-01-18 4 11.832
"4837" 2016-01-18 5 11.88
"4838" 2016-01-18 6 12.195
"4839" 2016-01-18 7 12.413
"4840" 2016-01-18 8 12.92
"4841" 2016-01-18 9 13.642
"4842" 2016-01-18 10 14.194
"4843" 2016-01-18 11 15.199
"4844" 2016-01-18 12 14.529
"4845" 2016-01-18 13 15.366
"4846" 2016-01-18 14 15.342
"4847" 2016-01-18 15 15.796
"4848" 2016-01-18 16 15.055
"4849" 2016-01-18 17 15.008
"4850" 2016-01-18 18 14.96
"4851" 2016-01-18 19 14.481
"4852" 2016-01-18 20 14.385
"4853" 2016-01-18 21 14.361
"4854" 2016-01-18 22 14.361
"4855" 2016-01-18 23 14.409
"4856" 2016-01-19 0 14.553
"4857" 2016-01-19 1 14.529
"4858" 2016-01-19 2 14.481
"4859" 2016-01-19 3 14.481
"4860" 2016-01-19 4 14.409
"4861" 2016-01-19 5 13.882
"4862" 2016-01-19 6 13.786
"4863" 2016-01-19 7 13.882
"4864" 2016-01-19 8 14.936
"4865" 2016-01-19 9 14.529
"4866" 2016-01-19 10 16.82
"4867" 2016-01-19 11 16.582
"4868" 2016-01-19 12 16.415
"4869" 2016-01-19 13 16.915
"4870" 2016-01-19 14 16.725
"4871" 2016-01-19 15 17.558
"4872" 2016-01-19 16 17.201
"4873" 2016-01-19 17 16.534
"4874" 2016-01-19 18 16.415
"4875" 2016-01-19 19 15.223
"4876" 2016-01-19 20 15.008
"4877" 2016-01-19 21 14.577
"4878" 2016-01-19 22 14.242
"4879" 2016-01-19 23 14.266
"4880" 2016-01-20 0 14.242
"4881" 2016-01-20 1 14.242
"4882" 2016-01-20 2 14.314
"4883" 2016-01-20 3 14.17
"4884" 2016-01-20 4 14.146
"4885" 2016-01-20 5 13.978
"4886" 2016-01-20 6 14.098
"4887" 2016-01-20 7 15.605
"4888" 2016-01-20 8 16.868
"4889" 2016-01-20 9 18.2
"4890" 2016-01-20 10 19.436
"4891" 2016-01-20 11 20.436
"4892" 2016-01-20 12 20.936
"4893" 2016-01-20 13 22.058
"4894" 2016-01-20 14 22.705
"4895" 2016-01-20 15 22.178
"4896" 2016-01-20 16 21.318
"4897" 2016-01-20 17 21.079
"4898" 2016-01-20 18 20.722
"4899" 2016-01-20 19 19.793
"4900" 2016-01-20 20 17.986
"4901" 2016-01-20 21 16.463
"4902" 2016-01-20 22 16.344
"4903" 2016-01-20 23 16.129
"4904" 2016-01-21 0 15.724
"4905" 2016-01-21 1 14.697
"4906" 2016-01-21 2 14.888
"4907" 2016-01-21 3 14.577
"4908" 2016-01-21 4 13.882
"4909" 2016-01-21 5 14.122
"4910" 2016-01-21 6 15.103
"4911" 2016-01-21 7 19.294
"4912" 2016-01-21 8 21.939
"4913" 2016-01-21 9 23.16
"4914" 2016-01-21 10 23.905
"4915" 2016-01-21 11 26.28
"4916" 2016-01-21 12 26.916
"4917" 2016-01-21 13 28.692
"4918" 2016-01-21 14 27.85
"4919" 2016-01-21 15 27.407
"4920" 2016-01-21 16 26.231
"4921" 2016-01-21 17 25.089
"4922" 2016-01-21 18 23.881
"4923" 2016-01-21 19 22.705
"4924" 2016-01-21 20 22.369
"4925" 2016-01-21 21 20.865
"4926" 2016-01-21 22 19.127
"4927" 2016-01-21 23 17.534
"4928" 2016-01-22 0 15.557
"4929" 2016-01-22 1 17.201
"4930" 2016-01-22 2 17.296
"4931" 2016-01-22 3 16.368
"4932" 2016-01-22 4 16.939
"4933" 2016-01-22 5 15.294
"4934" 2016-01-22 6 16.725
"4935" 2016-01-22 7 21.437
"4936" 2016-01-22 8 23.785
"4937" 2016-01-22 9 25.768
"4938" 2016-01-22 10 26.451
"4939" 2016-01-22 11 26.916
"4940" 2016-01-22 12 29.04
"4941" 2016-01-22 13 29.69
"4942" 2016-01-22 14 29.59
"4943" 2016-01-22 15 29.065
"4944" 2016-01-22 16 27.949
"4945" 2016-01-22 17 26.036
"4946" 2016-01-22 18 25.283
"4947" 2016-01-22 19 24.46
"4948" 2016-01-22 20 24.847
"4949" 2016-01-22 21 23.064
"4950" 2016-01-22 22 21.318
"4951" 2016-01-22 23 18.842
"4952" 2016-01-23 0 18.913
"4953" 2016-01-23 1 18.675
"4954" 2016-01-23 2 17.296
"4955" 2016-01-23 3 17.843
"4956" 2016-01-23 4 18.271
"4957" 2016-01-23 5 16.677
"4958" 2016-01-23 6 18.366
"4959" 2016-01-23 7 18.913
"4960" 2016-01-23 8 21.199
"4961" 2016-01-23 9 24.871
"4962" 2016-01-23 10 26.378
"4963" 2016-01-23 11 26.671
"4964" 2016-01-23 12 29.464
"4965" 2016-01-23 13 30.95
"4966" 2016-01-23 14 30.596
"4967" 2016-01-23 15 28.543
"4968" 2016-01-23 16 27.801
"4969" 2016-01-23 17 26.744
"4970" 2016-01-23 18 26.818
"4971" 2016-01-23 19 24.823
"4972" 2016-01-23 20 24.702
"4973" 2016-01-23 21 23.4
"4974" 2016-01-23 22 21.843
"4975" 2016-01-23 23 21.366
"4976" 2016-01-24 0 19.341
"4977" 2016-01-24 1 20.841
"4978" 2016-01-24 2 19.674
"4979" 2016-01-24 3 20.889
"4980" 2016-01-24 4 20.507
"4981" 2016-01-24 5 20.722
"4982" 2016-01-24 6 21.008
"4983" 2016-01-24 7 21.724
"4984" 2016-01-24 8 22.226
"4985" 2016-01-24 9 22.034
"4986" 2016-01-24 10 22.681
"4987" 2016-01-24 11 23.833
"4988" 2016-01-24 12 23.376
"4989" 2016-01-24 13 23.328
"4990" 2016-01-24 14 22.896
"4991" 2016-01-24 15 23.208
"4992" 2016-01-24 16 23.713
"4993" 2016-01-24 17 23.689
"4994" 2016-01-24 18 23.593
"4995" 2016-01-24 19 23.641
"4996" 2016-01-24 20 22.25
"4997" 2016-01-24 21 22.513
"4998" 2016-01-24 22 21.366
"4999" 2016-01-24 23 20.746
"5000" 2016-01-25 0 18.343
"5001" 2016-01-25 1 17.677
"5002" 2016-01-25 2 17.249
"5003" 2016-01-25 3 16.796
"5004" 2016-01-25 4 16.558
"5005" 2016-01-25 5 16.487
"5006" 2016-01-25 6 17.082
"5007" 2016-01-25 7 18.033
"5008" 2016-01-25 8 19.056
"5009" 2016-01-25 9 23.617
"5010" 2016-01-25 10 25.525
"5011" 2016-01-25 11 27.161
"5012" 2016-01-25 12 25.793
"5013" 2016-01-25 13 25.598
