"ReadingDate" "SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercEmerg" "TT_Reading"
"1136" 2016-03-04 "S6" "Monti" "1" "92" 2016-02-17 16 17 14 12 1433.33333333333 97.73 3362.31
"1137" 2016-03-04 "S6" "Woogenellup" "1" "93" 2016-02-17 16 14 10 9 1100 97.06 3362.31
"1138" 2016-03-04 "S6" "Leura" "1" "94" 2016-02-17 16 8 10 12 1000 71.43 3362.31
"1139" 2016-03-04 "S6" "Antas" "1" "95" 2016-02-17 16 18 15 20 1766.66666666667 100 3362.31
"1140" 2016-03-04 "S6" "Narrikup" "1" "96" 2016-02-17 16 14 15 18 1566.66666666667 92.16 3362.31
"1141" 2016-03-04 "S6" "Leura" "2" "97" 2016-02-17 16 13 18 20 1700 98.08 3362.31
"1142" 2016-03-04 "S6" "Monti" "2" "98" 2016-02-17 16 17 21 26 2133.33333333333 98.46 3362.31
"1143" 2016-03-04 "S6" "Woogenellup" "2" "99" 2016-02-17 16 14 14 18 1533.33333333333 100 3362.31
"1144" 2016-03-04 "S6" "Denmark" "2" "100" 2016-02-17 16 10 10 11 1033.33333333333 86.11 3362.31
"1145" 2016-03-04 "S6" "Narrikup" "2" "101" 2016-02-17 16 12 13 15 1333.33333333333 97.56 3362.31
"1146" 2016-03-04 "S6" "Antas" "2" "102" 2016-02-17 16 20 18 17 1833.33333333333 100 3362.31
"1147" 2016-03-04 "S6" "Woogenellup" "3" "103" 2016-02-17 16 12 15 16 1433.33333333333 93.48 3362.31
"1148" 2016-03-04 "S6" "Leura" "3" "104" 2016-02-17 16 16 19 22 1900 93.44 3362.31
"1149" 2016-03-04 "S6" "Antas" "3" "105" 2016-02-17 16 17 21 25 2100 100 3362.31
"1150" 2016-03-04 "S6" "Denmark" "3" "106" 2016-02-17 16 13 11 15 1300 100 3362.31
"1151" 2016-03-04 "S6" "Narrikup" "3" "107" 2016-02-17 16 14 12 19 1500 100 3362.31
"1152" 2016-03-04 "S6" "Monti" "3" "108" 2016-02-17 16 12 10 15 1233.33333333333 100 3362.31
"1153" 2016-03-07 "S6" "Denmark" "1" "91" 2016-02-17 19 20 15 11 1533.33333333333 82.14 3421.92
"1154" 2016-03-07 "S6" "Monti" "1" "92" 2016-02-17 19 17 14 12 1433.33333333333 97.73 3421.92
"1155" 2016-03-07 "S6" "Woogenellup" "1" "93" 2016-02-17 19 14 10 9 1100 97.06 3421.92
"1156" 2016-03-07 "S6" "Leura" "1" "94" 2016-02-17 19 8 10 12 1000 71.43 3421.92
"1157" 2016-03-07 "S6" "Antas" "1" "95" 2016-02-17 19 18 15 16 1633.33333333333 92.45 3421.92
"1158" 2016-03-07 "S6" "Narrikup" "1" "96" 2016-02-17 19 14 15 18 1566.66666666667 92.16 3421.92
"1159" 2016-03-07 "S6" "Leura" "2" "97" 2016-02-17 19 13 18 20 1700 98.08 3421.92
"1160" 2016-03-07 "S6" "Monti" "2" "98" 2016-02-17 19 17 21 26 2133.33333333333 98.46 3421.92
"1161" 2016-03-07 "S6" "Woogenellup" "2" "99" 2016-02-17 19 14 14 18 1533.33333333333 100 3421.92
"1162" 2016-03-07 "S6" "Denmark" "2" "100" 2016-02-17 19 10 10 11 1033.33333333333 86.11 3421.92
"1163" 2016-03-07 "S6" "Narrikup" "2" "101" 2016-02-17 19 12 13 15 1333.33333333333 97.56 3421.92
"1164" 2016-03-07 "S6" "Antas" "2" "102" 2016-02-17 19 18 18 17 1766.66666666667 96.36 3421.92
"1165" 2016-03-07 "S6" "Woogenellup" "3" "103" 2016-02-17 19 12 15 16 1433.33333333333 93.48 3421.92
"1166" 2016-03-07 "S6" "Leura" "3" "104" 2016-02-17 19 16 19 22 1900 93.44 3421.92
"1167" 2016-03-07 "S6" "Antas" "3" "105" 2016-02-17 19 17 21 22 2000 95.24 3421.92
"1168" 2016-03-07 "S6" "Denmark" "3" "106" 2016-02-17 19 13 11 15 1300 100 3421.92
"1169" 2016-03-07 "S6" "Narrikup" "3" "107" 2016-02-17 19 14 12 19 1500 100 3421.92
"1170" 2016-03-07 "S6" "Monti" "3" "108" 2016-02-17 19 12 10 15 1233.33333333333 100 3421.92
"1171" 2016-03-15 "S7" "Denmark" "1" "109" 2016-03-15 0 0 0 0 0 0 3555.36
"1172" 2016-03-15 "S7" "Antas" "1" "110" 2016-03-15 0 0 0 0 0 0 3555.36
"1173" 2016-03-15 "S7" "Woogenellup" "1" "111" 2016-03-15 0 0 0 0 0 0 3555.36
"1174" 2016-03-15 "S7" "Leura" "1" "112" 2016-03-15 0 0 0 0 0 0 3555.36
"1175" 2016-03-15 "S7" "Narrikup" "1" "113" 2016-03-15 0 0 0 0 0 0 3555.36
"1176" 2016-03-15 "S7" "Monti" "1" "114" 2016-03-15 0 0 0 0 0 0 3555.36
"1177" 2016-03-15 "S7" "Woogenellup" "2" "115" 2016-03-15 0 0 0 0 0 0 3555.36
"1178" 2016-03-15 "S7" "Leura" "2" "116" 2016-03-15 0 0 0 0 0 0 3555.36
"1179" 2016-03-15 "S7" "Narrikup" "2" "117" 2016-03-15 0 0 0 0 0 0 3555.36
"1180" 2016-03-15 "S7" "Antas" "2" "118" 2016-03-15 0 0 0 0 0 0 3555.36
"1181" 2016-03-15 "S7" "Denmark" "2" "119" 2016-03-15 0 0 0 0 0 0 3555.36
"1182" 2016-03-15 "S7" "Monti" "2" "120" 2016-03-15 0 0 0 0 0 0 3555.36
"1183" 2016-03-15 "S7" "Leura" "3" "121" 2016-03-15 0 0 0 0 0 0 3555.36
"1184" 2016-03-15 "S7" "Woogenellup" "3" "122" 2016-03-15 0 0 0 0 0 0 3555.36
"1185" 2016-03-15 "S7" "Antas" "3" "123" 2016-03-15 0 0 0 0 0 0 3555.36
"1186" 2016-03-15 "S7" "Monti" "3" "124" 2016-03-15 0 0 0 0 0 0 3555.36
"1187" 2016-03-15 "S7" "Narrikup" "3" "125" 2016-03-15 0 0 0 0 0 0 3555.36
"1188" 2016-03-15 "S7" "Denmark" "3" "126" 2016-03-15 0 0 0 0 0 0 3555.36
"1189" 2016-03-15 "S7" "Denmark" "3" "126" 2016-03-15 0 0 0 0 0 0 3555.36
"1190" 2016-03-17 "S7" "Antas" "1" "110" 2016-03-15 2 0 0 0 0 0 3581.58
"1191" 2016-03-17 "S7" "Woogenellup" "1" "111" 2016-03-15 2 0 0 0 0 0 3581.58
"1192" 2016-03-17 "S7" "Leura" "1" "112" 2016-03-15 2 0 0 0 0 0 3581.58
"1193" 2016-03-17 "S7" "Denmark" "1" "109" 2016-03-15 2 0 0 0 0 0 3581.58
"1194" 2016-03-17 "S7" "Monti" "1" "114" 2016-03-15 2 0 0 0 0 0 3581.58
"1195" 2016-03-17 "S7" "Woogenellup" "2" "115" 2016-03-15 2 0 0 0 0 0 3581.58
"1196" 2016-03-17 "S7" "Leura" "2" "116" 2016-03-15 2 0 0 0 0 0 3581.58
"1197" 2016-03-17 "S7" "Narrikup" "2" "117" 2016-03-15 2 0 0 0 0 0 3581.58
"1198" 2016-03-17 "S7" "Antas" "2" "118" 2016-03-15 2 0 0 0 0 0 3581.58
"1199" 2016-03-17 "S7" "Denmark" "2" "119" 2016-03-15 2 0 0 0 0 0 3581.58
"1200" 2016-03-17 "S7" "Monti" "2" "120" 2016-03-15 2 0 0 0 0 0 3581.58
"1201" 2016-03-17 "S7" "Leura" "3" "121" 2016-03-15 2 0 0 0 0 0 3581.58
"1202" 2016-03-17 "S7" "Woogenellup" "3" "122" 2016-03-15 2 0 0 0 0 0 3581.58
"1203" 2016-03-17 "S7" "Antas" "3" "123" 2016-03-15 2 0 0 0 0 0 3581.58
"1204" 2016-03-17 "S7" "Monti" "3" "124" 2016-03-15 2 0 0 0 0 0 3581.58
"1205" 2016-03-17 "S7" "Narrikup" "3" "125" 2016-03-15 2 0 0 0 0 0 3581.58
"1206" 2016-03-17 "S7" "Narrikup" "1" "113" 2016-03-15 2 0 0 0 0 0 3581.58
"1207" 2016-03-20 "S7" "Denmark" "1" "109" 2016-03-15 5 0 2 1 100 5.56 3634.84
"1208" 2016-03-20 "S7" "Antas" "1" "110" 2016-03-15 5 2 2 3 233.333333333333 12.96 3634.84
"1209" 2016-03-20 "S7" "Woogenellup" "1" "111" 2016-03-15 5 2 4 3 300 16.98 3634.84
"1210" 2016-03-20 "S7" "Leura" "1" "112" 2016-03-15 5 6 4 6 533.333333333333 44.44 3634.84
"1211" 2016-03-20 "S7" "Narrikup" "1" "113" 2016-03-15 5 3 0 1 133.333333333333 10 3634.84
"1212" 2016-03-20 "S7" "Monti" "1" "114" 2016-03-15 5 2 1 0 100 5.56 3634.84
"1213" 2016-03-20 "S7" "Woogenellup" "2" "115" 2016-03-15 5 4 4 1 300 19.57 3634.84
"1214" 2016-03-20 "S7" "Leura" "2" "116" 2016-03-15 5 2 1 2 166.666666666667 9.26 3634.84
"1215" 2016-03-20 "S7" "Narrikup" "2" "117" 2016-03-15 5 1 1 2 133.333333333333 7.02 3634.84
"1216" 2016-03-20 "S7" "Antas" "2" "118" 2016-03-15 5 1 0 2 100 4.84 3634.84
"1217" 2016-03-20 "S7" "Denmark" "2" "119" 2016-03-15 5 2 2 3 233.333333333333 12.28 3634.84
"1218" 2016-03-20 "S7" "Monti" "2" "120" 2016-03-15 5 2 3 0 166.666666666667 10.64 3634.84
"1219" 2016-03-20 "S7" "Leura" "3" "121" 2016-03-15 5 6 4 4 466.666666666667 31.11 3634.84
"1220" 2016-03-20 "S7" "Woogenellup" "3" "122" 2016-03-15 5 3 0 2 166.666666666667 7.69 3634.84
"1221" 2016-03-20 "S7" "Antas" "3" "123" 2016-03-15 5 5 5 2 400 19.35 3634.84
"1222" 2016-03-20 "S7" "Monti" "3" "124" 2016-03-15 5 1 1 1 100 4.62 3634.84
"1223" 2016-03-20 "S7" "Narrikup" "3" "125" 2016-03-15 5 0 2 1 100 5.56 3634.84
"1224" 2016-03-20 "S7" "Denmark" "3" "126" 2016-03-15 5 0 1 0 33.3333333333333 2.22 3634.84
"1225" 2016-03-22 "S7" "Denmark" "1" "109" 2016-03-15 7 8 14 8 1000 55.56 3672.56
"1226" 2016-03-22 "S7" "Antas" "1" "110" 2016-03-15 7 9 13 8 1000 55.56 3672.56
"1227" 2016-03-22 "S7" "Woogenellup" "1" "111" 2016-03-15 7 8 5 7 666.666666666667 37.74 3672.56
"1228" 2016-03-22 "S7" "Leura" "1" "112" 2016-03-15 7 7 14 10 1033.33333333333 86.11 3672.56
"1229" 2016-03-22 "S7" "Narrikup" "1" "113" 2016-03-15 7 7 8 9 800 60 3672.56
"1230" 2016-03-22 "S7" "Monti" "1" "114" 2016-03-15 7 14 18 1 1100 61.11 3672.56
"1231" 2016-03-22 "S7" "Woogenellup" "2" "115" 2016-03-15 7 7 12 5 800 52.17 3672.56
"1232" 2016-03-22 "S7" "Leura" "2" "116" 2016-03-15 7 19 21 10 1666.66666666667 92.59 3672.56
"1233" 2016-03-22 "S7" "Narrikup" "2" "117" 2016-03-15 7 12 8 9 966.666666666667 50.88 3672.56
"1234" 2016-03-22 "S7" "Antas" "2" "118" 2016-03-15 7 7 11 10 933.333333333333 45.16 3672.56
"1235" 2016-03-22 "S7" "Denmark" "2" "119" 2016-03-15 7 10 11 8 966.666666666667 50.88 3672.56
"1236" 2016-03-22 "S7" "Monti" "2" "120" 2016-03-15 7 6 10 7 766.666666666667 48.94 3672.56
"1237" 2016-03-22 "S7" "Leura" "3" "121" 2016-03-15 7 6 11 9 866.666666666667 57.78 3672.56
"1238" 2016-03-22 "S7" "Woogenellup" "3" "122" 2016-03-15 7 12 9 9 1000 46.15 3672.56
"1239" 2016-03-22 "S7" "Antas" "3" "123" 2016-03-15 7 7 10 9 866.666666666667 41.94 3672.56
"1240" 2016-03-22 "S7" "Monti" "3" "124" 2016-03-15 7 15 10 9 1133.33333333333 52.31 3672.56
"1241" 2016-03-22 "S7" "Narrikup" "3" "125" 2016-03-15 7 6 10 11 900 50 3672.56
"1242" 2016-03-22 "S7" "Denmark" "3" "126" 2016-03-15 7 10 7 8 833.333333333333 55.56 3672.56
"1243" 2016-03-24 "S7" "Denmark" "1" "109" 2016-03-15 9 17 17 15 1633.33333333333 90.74 3708.26
"1244" 2016-03-24 "S7" "Antas" "1" "110" 2016-03-15 9 15 17 13 1500 83.33 3708.26
"1245" 2016-03-24 "S7" "Woogenellup" "1" "111" 2016-03-15 9 12 13 20 1500 84.91 3708.26
"1246" 2016-03-24 "S7" "Leura" "1" "112" 2016-03-15 9 9 10 11 1000 83.33 3708.26
"1247" 2016-03-24 "S7" "Narrikup" "1" "113" 2016-03-15 9 7 10 15 1066.66666666667 80 3708.26
"1248" 2016-03-24 "S7" "Monti" "1" "114" 2016-03-15 9 15 20 12 1566.66666666667 87.04 3708.26
"1249" 2016-03-24 "S7" "Woogenellup" "2" "115" 2016-03-15 9 9 16 13 1266.66666666667 82.61 3708.26
"1250" 2016-03-24 "S7" "Leura" "2" "116" 2016-03-15 9 15 20 18 1766.66666666667 98.15 3708.26
"1251" 2016-03-24 "S7" "Narrikup" "2" "117" 2016-03-15 9 23 11 14 1600 84.21 3708.26
"1252" 2016-03-24 "S7" "Antas" "2" "118" 2016-03-15 9 14 18 22 1800 87.1 3708.26
"1253" 2016-03-24 "S7" "Denmark" "2" "119" 2016-03-15 9 19 18 18 1833.33333333333 96.49 3708.26
"1254" 2016-03-24 "S7" "Monti" "2" "120" 2016-03-15 9 9 13 17 1300 82.98 3708.26
"1255" 2016-03-24 "S7" "Leura" "3" "121" 2016-03-15 9 7 15 15 1233.33333333333 82.22 3708.26
"1256" 2016-03-24 "S7" "Woogenellup" "3" "122" 2016-03-15 9 21 20 15 1866.66666666667 86.15 3708.26
"1257" 2016-03-24 "S7" "Antas" "3" "123" 2016-03-15 9 13 21 16 1666.66666666667 80.65 3708.26
"1258" 2016-03-24 "S7" "Monti" "3" "124" 2016-03-15 9 12 15 20 1566.66666666667 72.31 3708.26
"1259" 2016-03-24 "S7" "Narrikup" "3" "125" 2016-03-15 9 19 12 15 1533.33333333333 85.19 3708.26
"1260" 2016-03-24 "S7" "Denmark" "3" "126" 2016-03-15 9 14 12 17 1433.33333333333 95.56 3708.26
"1261" 2016-03-25 "S7" "Denmark" "1" "109" 2016-03-15 10 17 17 15 1633.33333333333 90.74 3723.95
"1262" 2016-03-25 "S7" "Antas" "1" "110" 2016-03-15 10 18 20 16 1800 100 3723.95
"1263" 2016-03-25 "S7" "Woogenellup" "1" "111" 2016-03-15 10 12 13 20 1500 84.91 3723.95
"1264" 2016-03-25 "S7" "Leura" "1" "112" 2016-03-15 10 11 10 11 1066.66666666667 88.89 3723.95
"1265" 2016-03-25 "S7" "Narrikup" "1" "113" 2016-03-15 10 7 10 15 1066.66666666667 80 3723.95
"1266" 2016-03-25 "S7" "Monti" "1" "114" 2016-03-15 10 15 20 12 1566.66666666667 87.04 3723.95
"1267" 2016-03-25 "S7" "Woogenellup" "2" "115" 2016-03-15 10 9 16 13 1266.66666666667 82.61 3723.95
"1268" 2016-03-25 "S7" "Leura" "2" "116" 2016-03-15 10 16 20 18 1800 100 3723.95
"1269" 2016-03-25 "S7" "Narrikup" "2" "117" 2016-03-15 10 23 11 14 1600 84.21 3723.95
"1270" 2016-03-25 "S7" "Antas" "2" "118" 2016-03-15 10 16 21 22 1966.66666666667 95.16 3723.95
"1271" 2016-03-25 "S7" "Denmark" "2" "119" 2016-03-15 10 19 18 18 1833.33333333333 96.49 3723.95
"1272" 2016-03-25 "S7" "Monti" "2" "120" 2016-03-15 10 12 10 15 1233.33333333333 78.72 3723.95
"1273" 2016-03-25 "S7" "Leura" "3" "121" 2016-03-15 10 9 14 15 1266.66666666667 84.44 3723.95
"1274" 2016-03-25 "S7" "Woogenellup" "3" "122" 2016-03-15 10 21 20 15 1866.66666666667 86.15 3723.95
"1275" 2016-03-25 "S7" "Antas" "3" "123" 2016-03-15 10 17 21 24 2066.66666666667 100 3723.95
"1276" 2016-03-25 "S7" "Monti" "3" "124" 2016-03-15 10 14 23 20 1900 87.69 3723.95
"1277" 2016-03-25 "S7" "Narrikup" "3" "125" 2016-03-15 10 19 12 15 1533.33333333333 85.19 3723.95
"1278" 2016-03-25 "S7" "Denmark" "3" "126" 2016-03-15 10 14 12 17 1433.33333333333 95.56 3723.95
"1279" 2016-03-26 "S7" "Denmark" "1" "109" 2016-03-15 11 18 19 17 1800 100 3738.7
"1280" 2016-03-26 "S7" "Antas" "1" "110" 2016-03-15 11 18 19 15 1733.33333333333 96.3 3738.7
"1281" 2016-03-26 "S7" "Woogenellup" "1" "111" 2016-03-15 11 15 15 23 1766.66666666667 100 3738.7
"1282" 2016-03-26 "S7" "Leura" "1" "112" 2016-03-15 11 11 12 13 1200 100 3738.7
"1283" 2016-03-26 "S7" "Narrikup" "1" "113" 2016-03-15 11 9 13 18 1333.33333333333 100 3738.7
"1284" 2016-03-26 "S7" "Monti" "1" "114" 2016-03-15 11 18 23 13 1800 100 3738.7
"1285" 2016-03-26 "S7" "Woogenellup" "2" "115" 2016-03-15 11 11 20 15 1533.33333333333 100 3738.7
"1286" 2016-03-26 "S7" "Leura" "2" "116" 2016-03-15 11 15 19 20 1800 100 3738.7
"1287" 2016-03-26 "S7" "Narrikup" "2" "117" 2016-03-15 11 28 12 17 1900 100 3738.7
"1288" 2016-03-26 "S7" "Antas" "2" "118" 2016-03-15 11 17 21 24 2066.66666666667 100 3738.7
"1289" 2016-03-26 "S7" "Denmark" "2" "119" 2016-03-15 11 20 17 20 1900 100 3738.7
"1290" 2016-03-26 "S7" "Monti" "2" "120" 2016-03-15 11 11 16 20 1566.66666666667 100 3738.7
"1291" 2016-03-26 "S7" "Leura" "3" "121" 2016-03-15 11 10 18 17 1500 100 3738.7
"1292" 2016-03-26 "S7" "Woogenellup" "3" "122" 2016-03-15 11 26 22 17 2166.66666666667 100 3738.7
"1293" 2016-03-26 "S7" "Antas" "3" "123" 2016-03-15 11 16 24 18 1933.33333333333 93.55 3738.7
"1294" 2016-03-26 "S7" "Monti" "3" "124" 2016-03-15 11 17 26 22 2166.66666666667 100 3738.7
"1295" 2016-03-26 "S7" "Narrikup" "3" "125" 2016-03-15 11 23 13 18 1800 100 3738.7
"1296" 2016-03-26 "S7" "Denmark" "3" "126" 2016-03-15 11 14 14 17 1500 100 3738.7
"1297" 2016-04-01 "S7" "Denmark" "1" "109" 2016-03-15 17 18 19 17 1800 100 3830.84
"1298" 2016-04-01 "S7" "Antas" "1" "110" 2016-03-15 17 18 19 15 1733.33333333333 96.3 3830.84
"1299" 2016-04-01 "S7" "Woogenellup" "1" "111" 2016-03-15 17 15 15 23 1766.66666666667 100 3830.84
"1300" 2016-04-01 "S7" "Leura" "1" "112" 2016-03-15 17 11 12 13 1200 100 3830.84
"1301" 2016-04-01 "S7" "Narrikup" "1" "113" 2016-03-15 17 9 13 18 1333.33333333333 100 3830.84
"1302" 2016-04-01 "S7" "Monti" "1" "114" 2016-03-15 17 18 23 13 1800 100 3830.84
"1303" 2016-04-01 "S7" "Woogenellup" "2" "115" 2016-03-15 17 11 20 15 1533.33333333333 100 3830.84
"1304" 2016-04-01 "S7" "Leura" "2" "116" 2016-03-15 17 15 19 20 1800 100 3830.84
"1305" 2016-04-01 "S7" "Narrikup" "2" "117" 2016-03-15 17 28 12 17 1900 100 3830.84
"1306" 2016-04-01 "S7" "Antas" "2" "118" 2016-03-15 17 17 21 24 2066.66666666667 100 3830.84
"1307" 2016-04-01 "S7" "Denmark" "2" "119" 2016-03-15 17 20 17 20 1900 100 3830.84
"1308" 2016-04-01 "S7" "Monti" "2" "120" 2016-03-15 17 11 16 20 1566.66666666667 100 3830.84
"1309" 2016-04-01 "S7" "Leura" "3" "121" 2016-03-15 17 10 18 17 1500 100 3830.84
"1310" 2016-04-01 "S7" "Woogenellup" "3" "122" 2016-03-15 17 26 22 17 2166.66666666667 100 3830.84
"1311" 2016-04-01 "S7" "Antas" "3" "123" 2016-03-15 17 16 24 18 1933.33333333333 93.55 3830.84
"1312" 2016-04-01 "S7" "Monti" "3" "124" 2016-03-15 17 17 26 22 2166.66666666667 100 3830.84
"1313" 2016-04-01 "S7" "Narrikup" "3" "125" 2016-03-15 17 23 13 18 1800 100 3830.84
"1314" 2016-04-01 "S7" "Denmark" "3" "126" 2016-03-15 17 14 14 17 1500 100 3830.84
"1315" 2016-05-04 "S8" "Antas" "1" "127" 2016-05-04 0 0 0 0 0 0 4263.88
"1316" 2016-05-04 "S8" "Leura" "1" "128" 2016-05-04 0 0 0 0 0 0 4263.88
"1317" 2016-05-04 "S8" "Denmark" "1" "129" 2016-05-04 0 0 0 0 0 0 4263.88
"1318" 2016-05-04 "S8" "Monti" "1" "130" 2016-05-04 0 0 0 0 0 0 4263.88
"1319" 2016-05-04 "S8" "Narrikup" "1" "131" 2016-05-04 0 0 0 0 0 0 4263.88
"1320" 2016-05-04 "S8" "Woogenellup" "1" "132" 2016-05-04 0 0 0 0 0 0 4263.88
"1321" 2016-05-04 "S8" "Denmark" "2" "133" 2016-05-04 0 0 0 0 0 0 4263.88
"1322" 2016-05-04 "S8" "Woogenellup" "2" "134" 2016-05-04 0 0 0 0 0 0 4263.88
"1323" 2016-05-04 "S8" "Narrikup" "2" "135" 2016-05-04 0 0 0 0 0 0 4263.88
"1324" 2016-05-04 "S8" "Leura" "2" "136" 2016-05-04 0 0 0 0 0 0 4263.88
"1325" 2016-05-04 "S8" "Monti" "2" "137" 2016-05-04 0 0 0 0 0 0 4263.88
"1326" 2016-05-04 "S8" "Antas" "2" "138" 2016-05-04 0 0 0 0 0 0 4263.88
"1327" 2016-05-04 "S8" "Leura" "3" "139" 2016-05-04 0 0 0 0 0 0 4263.88
"1328" 2016-05-04 "S8" "Monti" "3" "140" 2016-05-04 0 0 0 0 0 0 4263.88
"1329" 2016-05-04 "S8" "Woogenellup" "3" "141" 2016-05-04 0 0 0 0 0 0 4263.88
"1330" 2016-05-04 "S8" "Antas" "3" "142" 2016-05-04 0 0 0 0 0 0 4263.88
"1331" 2016-05-04 "S8" "Denmark" "3" "143" 2016-05-04 0 0 0 0 0 0 4263.88
"1332" 2016-05-04 "S8" "Narrikup" "3" "144" 2016-05-04 0 0 0 0 0 0 4263.88
"1333" 2016-05-11 "S8" "Antas" "1" "127" 2016-05-04 7 0 0 0 0 0 4356.95
"1334" 2016-05-11 "S8" "Leura" "1" "128" 2016-05-04 7 0 0 0 0 0 4356.95
"1335" 2016-05-11 "S8" "Denmark" "1" "129" 2016-05-04 7 0 0 0 0 0 4356.95
"1336" 2016-05-11 "S8" "Monti" "1" "130" 2016-05-04 7 0 0 0 0 0 4356.95
"1337" 2016-05-11 "S8" "Narrikup" "1" "131" 2016-05-04 7 0 1 0 33.3333333333333 1.69 4356.95
"1338" 2016-05-11 "S8" "Woogenellup" "1" "132" 2016-05-04 7 0 0 0 0 0 4356.95
"1339" 2016-05-11 "S8" "Denmark" "2" "133" 2016-05-04 7 0 0 0 0 0 4356.95
"1340" 2016-05-11 "S8" "Woogenellup" "2" "134" 2016-05-04 7 1 2 1 133.333333333333 5.88 4356.95
"1341" 2016-05-11 "S8" "Narrikup" "2" "135" 2016-05-04 7 0 0 0 0 0 4356.95
"1342" 2016-05-11 "S8" "Leura" "2" "136" 2016-05-04 7 0 1 0 33.3333333333333 1.49 4356.95
"1343" 2016-05-11 "S8" "Monti" "2" "137" 2016-05-04 7 0 0 0 0 0 4356.95
"1344" 2016-05-11 "S8" "Antas" "2" "138" 2016-05-04 7 0 2 1 100 5.26 4356.95
"1345" 2016-05-11 "S8" "Leura" "3" "139" 2016-05-04 7 0 0 0 0 0 4356.95
"1346" 2016-05-11 "S8" "Monti" "3" "140" 2016-05-04 7 0 0 0 0 0 4356.95
"1347" 2016-05-11 "S8" "Woogenellup" "3" "141" 2016-05-04 7 0 0 0 0 0 4356.95
"1348" 2016-05-11 "S8" "Antas" "3" "142" 2016-05-04 7 0 0 0 0 0 4356.95
"1349" 2016-05-11 "S8" "Denmark" "3" "143" 2016-05-04 7 0 0 0 0 0 4356.95
"1350" 2016-05-11 "S8" "Narrikup" "3" "144" 2016-05-04 7 0 0 0 0 0 4356.95
"1351" 2016-05-13 "S8" "Antas" "1" "127" 2016-05-04 9 4 0 0 133.333333333333 6.45 4383.11
"1352" 2016-05-13 "S8" "Leura" "1" "128" 2016-05-04 9 2 3 0 166.666666666667 7.58 4383.11
"1353" 2016-05-13 "S8" "Denmark" "1" "129" 2016-05-04 9 6 3 1 333.333333333333 18.18 4383.11
"1354" 2016-05-13 "S8" "Monti" "1" "130" 2016-05-04 9 1 3 4 266.666666666667 12.7 4383.11
"1355" 2016-05-13 "S8" "Narrikup" "1" "131" 2016-05-04 9 0 1 0 33.3333333333333 1.69 4383.11
"1356" 2016-05-13 "S8" "Woogenellup" "1" "132" 2016-05-04 9 1 0 0 33.3333333333333 1.39 4383.11
"1357" 2016-05-13 "S8" "Denmark" "2" "133" 2016-05-04 9 3 0 2 166.666666666667 7.35 4383.11
"1358" 2016-05-13 "S8" "Woogenellup" "2" "134" 2016-05-04 9 6 2 3 366.666666666667 16.18 4383.11
"1359" 2016-05-13 "S8" "Narrikup" "2" "135" 2016-05-04 9 5 3 2 333.333333333333 17.54 4383.11
"1360" 2016-05-13 "S8" "Leura" "2" "136" 2016-05-04 9 2 7 6 500 22.39 4383.11
"1361" 2016-05-13 "S8" "Monti" "2" "137" 2016-05-04 9 3 6 5 466.666666666667 23.73 4383.11
"1362" 2016-05-13 "S8" "Antas" "2" "138" 2016-05-04 9 3 2 6 366.666666666667 19.3 4383.11
"1363" 2016-05-13 "S8" "Leura" "3" "139" 2016-05-04 9 4 4 4 400 21.82 4383.11
"1364" 2016-05-13 "S8" "Monti" "3" "140" 2016-05-04 9 4 4 2 333.333333333333 17.54 4383.11
"1365" 2016-05-13 "S8" "Woogenellup" "3" "141" 2016-05-04 9 11 9 14 1133.33333333333 51.52 4383.11
"1366" 2016-05-13 "S8" "Antas" "3" "142" 2016-05-04 9 3 5 7 500 21.74 4383.11
"1367" 2016-05-13 "S8" "Denmark" "3" "143" 2016-05-04 9 4 6 2 400 20.34 4383.11
"1368" 2016-05-13 "S8" "Narrikup" "3" "144" 2016-05-04 9 3 5 3 366.666666666667 17.19 4383.11
"1369" 2016-05-16 "S8" "Antas" "1" "127" 2016-05-04 12 10 5 3 600 29.03 4417.66
"1370" 2016-05-16 "S8" "Leura" "1" "128" 2016-05-04 12 8 7 3 600 27.27 4417.66
"1371" 2016-05-16 "S8" "Denmark" "1" "129" 2016-05-04 12 1 0 3 133.333333333333 7.27 4417.66
"1372" 2016-05-16 "S8" "Monti" "1" "130" 2016-05-04 12 9 3 6 600 28.57 4417.66
"1373" 2016-05-16 "S8" "Narrikup" "1" "131" 2016-05-04 12 9 5 4 600 30.51 4417.66
"1374" 2016-05-16 "S8" "Woogenellup" "1" "132" 2016-05-04 12 5 7 4 533.333333333333 22.22 4417.66
"1375" 2016-05-16 "S8" "Denmark" "2" "133" 2016-05-04 12 10 6 5 700 30.88 4417.66
"1376" 2016-05-16 "S8" "Woogenellup" "2" "134" 2016-05-04 12 9 12 20 1366.66666666667 60.29 4417.66
"1377" 2016-05-16 "S8" "Narrikup" "2" "135" 2016-05-04 12 15 14 11 1333.33333333333 70.18 4417.66
"1378" 2016-05-16 "S8" "Leura" "2" "136" 2016-05-04 12 5 15 8 933.333333333333 41.79 4417.66
"1379" 2016-05-16 "S8" "Monti" "2" "137" 2016-05-04 12 9 10 12 1033.33333333333 52.54 4417.66
"1380" 2016-05-16 "S8" "Antas" "2" "138" 2016-05-04 12 16 15 10 1366.66666666667 71.93 4417.66
