"SowingDate" "ReadingDate" "Plot" "FinalPop" "SowTreat" "Cultivar" "Block" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercFinalEmerg" "TT.x" "TT.y" "TT_to_emerg"
"785" 2015-11-05 2015-11-22 "57" 1466.67 "S4" "Denmark" "1" 17 12 12 15 1300 88.6361621905405 1437.58 1172.58 265
"786" 2015-11-05 2015-11-22 "70" 1400 "S4" "Antas" "3" 17 12 14 12 1266.66666666667 90.4761904761905 1437.58 1172.58 265
"787" 2015-11-05 2015-11-22 "62" 1933.33 "S4" "Woogenellup" "2" 17 20 19 12 1700 87.9311860882519 1437.58 1172.58 265
"788" 2015-11-05 2015-11-22 "55" 1933.33 "S4" "Narrikup" "1" 17 25 18 12 1833.33333333333 94.8277497030167 1437.58 1172.58 265
"789" 2015-11-05 2015-11-22 "65" 1400 "S4" "Denmark" "2" 17 14 12 13 1300 92.8571428571429 1437.58 1172.58 265
"790" 2015-11-05 2015-11-22 "61" 1200 "S4" "Antas" "2" 17 7 13 9 966.666666666667 80.5555555555555 1437.58 1172.58 265
"791" 2015-11-05 2015-11-22 "72" 1266.67 "S4" "Denmark" "3" 17 11 13 9 1100 86.8418767319033 1437.58 1172.58 265
"792" 2015-11-05 2015-11-22 "64" 1600 "S4" "Leura" "2" 17 19 14 9 1400 87.5 1437.58 1172.58 265
"793" 2015-11-05 2015-11-25 "69" 1600 "S4" "Narrikup" "3" 20 19 13 14 1533.33333333333 95.8333333333333 1492.56 1172.58 319.98
"794" 2015-11-05 2015-11-25 "67" 1900 "S4" "Leura" "3" 20 21 20 16 1900 100 1492.56 1172.58 319.98
"795" 2015-11-05 2015-11-25 "61" 1200 "S4" "Antas" "2" 20 8 14 10 1066.66666666667 88.8888888888889 1492.56 1172.58 319.98
"796" 2015-11-05 2015-11-25 "68" 1733.33 "S4" "Monti" "3" 20 18 19 14 1700 98.0771116867533 1492.56 1172.58 319.98
"797" 2015-11-05 2015-11-25 "58" 2000 "S4" "Leura" "1" 20 26 17 18 2033.33333333333 101.666666666667 1492.56 1172.58 319.98
"798" 2015-11-05 2015-11-25 "65" 1400 "S4" "Denmark" "2" 20 15 13 14 1400 100 1492.56 1172.58 319.98
"799" 2015-11-05 2015-11-25 "62" 1933.33 "S4" "Woogenellup" "2" 20 22 21 14 1900 98.2760315103992 1492.56 1172.58 319.98
"800" 2015-11-05 2015-11-25 "64" 1600 "S4" "Leura" "2" 20 22 16 10 1600 100 1492.56 1172.58 319.98
"801" 2015-11-05 2015-11-25 "59" 1066.67 "S4" "Monti" "1" 20 14 9 8 1033.33333333333 96.874697266571 1492.56 1172.58 319.98
"802" 2015-11-05 2015-11-25 "55" 1933.33 "S4" "Narrikup" "1" 20 28 20 13 2033.33333333333 105.172595125164 1492.56 1172.58 319.98
"803" 2015-11-05 2015-11-25 "70" 1400 "S4" "Antas" "3" 20 13 16 13 1400 100 1492.56 1172.58 319.98
"804" 2015-11-05 2015-11-25 "56" 1966.67 "S4" "Antas" "1" 20 22 15 20 1900 96.610005745753 1492.56 1172.58 319.98
"805" 2015-11-05 2015-11-25 "66" 1300 "S4" "Monti" "2" 20 10 13 14 1233.33333333333 94.8717948717949 1492.56 1172.58 319.98
"806" 2015-11-05 2015-11-25 "71" 1266.67 "S4" "Woogenellup" "3" 20 10 17 11 1266.66666666667 99.9997368427978 1492.56 1172.58 319.98
"807" 2015-11-05 2015-11-25 "57" 1466.67 "S4" "Denmark" "1" 20 13 13 17 1433.33333333333 97.7270506203395 1492.56 1172.58 319.98
"808" 2015-11-05 2015-11-25 "63" 1266.67 "S4" "Narrikup" "2" 20 12 14 12 1266.66666666667 99.9997368427978 1492.56 1172.58 319.98
"809" 2015-11-05 2015-11-25 "72" 1266.67 "S4" "Denmark" "3" 20 12 14 10 1200 94.73659279844 1492.56 1172.58 319.98
"810" 2015-11-05 2015-11-25 "60" 1100 "S4" "Woogenellup" "1" 20 10 12 11 1100 100 1492.56 1172.58 319.98
"811" 2015-11-05 2015-11-28 "56" 1966.67 "S4" "Antas" "1" 23 22 17 20 1966.66666666667 99.9998305087618 1549.3 1172.58 376.72
"812" 2015-11-05 2015-11-28 "59" 1066.67 "S4" "Monti" "1" 23 14 10 8 1066.66666666667 99.9996875009765 1549.3 1172.58 376.72
"813" 2015-11-05 2015-11-28 "61" 1200 "S4" "Antas" "2" 23 12 14 10 1200 100 1549.3 1172.58 376.72
"814" 2015-11-05 2015-11-28 "64" 1600 "S4" "Leura" "2" 23 22 16 10 1600 100 1549.3 1172.58 376.72
"815" 2015-11-05 2015-11-28 "68" 1733.33 "S4" "Monti" "3" 23 18 20 14 1733.33333333333 100.000192308062 1549.3 1172.58 376.72
"816" 2015-11-05 2015-11-28 "72" 1266.67 "S4" "Denmark" "3" 23 12 14 12 1266.66666666667 99.9997368427978 1549.3 1172.58 376.72
"817" 2015-11-05 2015-11-28 "63" 1266.67 "S4" "Narrikup" "2" 23 12 14 12 1266.66666666667 99.9997368427978 1549.3 1172.58 376.72
"818" 2015-11-05 2015-11-28 "69" 1600 "S4" "Narrikup" "3" 23 20 14 14 1600 100 1549.3 1172.58 376.72
"819" 2015-11-05 2015-11-28 "67" 1900 "S4" "Leura" "3" 23 21 20 16 1900 100 1549.3 1172.58 376.72
"820" 2015-11-05 2015-11-28 "60" 1100 "S4" "Woogenellup" "1" 23 10 12 11 1100 100 1549.3 1172.58 376.72
"821" 2015-11-05 2015-11-28 "65" 1400 "S4" "Denmark" "2" 23 15 13 14 1400 100 1549.3 1172.58 376.72
"822" 2015-11-05 2015-11-28 "66" 1300 "S4" "Monti" "2" 23 12 13 14 1300 100 1549.3 1172.58 376.72
"823" 2015-11-05 2015-11-28 "55" 1933.33 "S4" "Narrikup" "1" 23 25 20 13 1933.33333333333 100.00017241409 1549.3 1172.58 376.72
"824" 2015-11-05 2015-11-28 "57" 1466.67 "S4" "Denmark" "1" 23 13 14 17 1466.66666666667 99.9997727277892 1549.3 1172.58 376.72
"825" 2015-11-05 2015-11-28 "58" 2000 "S4" "Leura" "1" 23 25 17 18 2000 100 1549.3 1172.58 376.72
"826" 2015-11-05 2015-11-28 "71" 1266.67 "S4" "Woogenellup" "3" 23 11 16 11 1266.66666666667 99.9997368427978 1549.3 1172.58 376.72
"827" 2015-11-05 2015-11-28 "70" 1400 "S4" "Antas" "3" 23 13 16 13 1400 100 1549.3 1172.58 376.72
"828" 2015-11-05 2015-11-28 "62" 1933.33 "S4" "Woogenellup" "2" 23 22 21 15 1933.33333333333 100.00017241409 1549.3 1172.58 376.72
"829" 2015-11-05 2015-11-30 "71" 1266.67 "S4" "Woogenellup" "3" 25 11 16 11 1266.66666666667 99.9997368427978 1587.85 1172.58 415.27
"830" 2015-11-05 2015-11-30 "56" 1966.67 "S4" "Antas" "1" 25 22 17 20 1966.66666666667 99.9998305087618 1587.85 1172.58 415.27
"831" 2015-11-05 2015-11-30 "64" 1600 "S4" "Leura" "2" 25 22 16 10 1600 100 1587.85 1172.58 415.27
"832" 2015-11-05 2015-11-30 "72" 1266.67 "S4" "Denmark" "3" 25 12 14 12 1266.66666666667 99.9997368427978 1587.85 1172.58 415.27
"833" 2015-11-05 2015-11-30 "62" 1933.33 "S4" "Woogenellup" "2" 25 22 21 15 1933.33333333333 100.00017241409 1587.85 1172.58 415.27
"834" 2015-11-05 2015-11-30 "58" 2000 "S4" "Leura" "1" 25 25 17 18 2000 100 1587.85 1172.58 415.27
"835" 2015-11-05 2015-11-30 "65" 1400 "S4" "Denmark" "2" 25 15 13 14 1400 100 1587.85 1172.58 415.27
"836" 2015-11-05 2015-11-30 "66" 1300 "S4" "Monti" "2" 25 12 13 14 1300 100 1587.85 1172.58 415.27
"837" 2015-11-05 2015-11-30 "69" 1600 "S4" "Narrikup" "3" 25 20 14 14 1600 100 1587.85 1172.58 415.27
"838" 2015-11-05 2015-11-30 "60" 1100 "S4" "Woogenellup" "1" 25 10 12 11 1100 100 1587.85 1172.58 415.27
"839" 2015-11-05 2015-11-30 "61" 1200 "S4" "Antas" "2" 25 12 14 10 1200 100 1587.85 1172.58 415.27
"840" 2015-11-05 2015-11-30 "63" 1266.67 "S4" "Narrikup" "2" 25 12 14 12 1266.66666666667 99.9997368427978 1587.85 1172.58 415.27
"841" 2015-11-05 2015-11-30 "68" 1733.33 "S4" "Monti" "3" 25 18 20 14 1733.33333333333 100.000192308062 1587.85 1172.58 415.27
"842" 2015-11-05 2015-11-30 "55" 1933.33 "S4" "Narrikup" "1" 25 25 20 13 1933.33333333333 100.00017241409 1587.85 1172.58 415.27
"843" 2015-11-05 2015-11-30 "57" 1466.67 "S4" "Denmark" "1" 25 13 14 17 1466.66666666667 99.9997727277892 1587.85 1172.58 415.27
"844" 2015-11-05 2015-11-30 "70" 1400 "S4" "Antas" "3" 25 13 16 13 1400 100 1587.85 1172.58 415.27
"845" 2015-11-05 2015-11-30 "67" 1900 "S4" "Leura" "3" 25 21 20 16 1900 100 1587.85 1172.58 415.27
"846" 2015-11-05 2015-11-30 "59" 1066.67 "S4" "Monti" "1" 25 14 10 8 1066.66666666667 99.9996875009765 1587.85 1172.58 415.27
"847" 2015-12-15 2015-12-15 "85" 1666.67 "S5" "Leura" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"848" 2015-12-15 2015-12-15 "75" 2233.33 "S5" "Antas" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"849" 2015-12-15 2015-12-15 "87" 1800 "S5" "Monti" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"850" 2015-12-15 2015-12-15 "89" 2166.67 "S5" "Narrikup" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"851" 2015-12-15 2015-12-15 "84" 1700 "S5" "Narrikup" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"852" 2015-12-15 2015-12-15 "74" 2200 "S5" "Leura" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"853" 2015-12-15 2015-12-15 "73" 2300 "S5" "Woogenellup" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"854" 2015-12-15 2015-12-15 "78" 1833.33 "S5" "Denmark" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"855" 2015-12-15 2015-12-15 "83" 1766.67 "S5" "Antas" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"856" 2015-12-15 2015-12-15 "76" 2166.67 "S5" "Narrikup" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"857" 2015-12-15 2015-12-15 "90" 1966.67 "S5" "Woogenellup" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"858" 2015-12-15 2015-12-15 "81" 1566.67 "S5" "Leura" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"859" 2015-12-15 2015-12-15 "79" 1866.67 "S5" "Denmark" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"860" 2015-12-15 2015-12-15 "77" 2333.33 "S5" "Monti" "1" 0 0 0 0 0 0 1865.28 1865.28 0
"861" 2015-12-15 2015-12-15 "80" 1933.33 "S5" "Monti" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"862" 2015-12-15 2015-12-15 "86" 1966.67 "S5" "Antas" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"863" 2015-12-15 2015-12-15 "88" 2033.33 "S5" "Denmark" "3" 0 0 0 0 0 0 1865.28 1865.28 0
"864" 2015-12-15 2015-12-15 "82" 1733.33 "S5" "Woogenellup" "2" 0 0 0 0 0 0 1865.28 1865.28 0
"865" 2015-12-15 2015-12-17 "85" 1666.67 "S5" "Leura" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"866" 2015-12-15 2015-12-17 "81" 1566.67 "S5" "Leura" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"867" 2015-12-15 2015-12-17 "82" 1733.33 "S5" "Woogenellup" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"868" 2015-12-15 2015-12-17 "78" 1833.33 "S5" "Denmark" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"869" 2015-12-15 2015-12-17 "75" 2233.33 "S5" "Antas" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"870" 2015-12-15 2015-12-17 "79" 1866.67 "S5" "Denmark" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"871" 2015-12-15 2015-12-17 "74" 2200 "S5" "Leura" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"872" 2015-12-15 2015-12-17 "89" 2166.67 "S5" "Narrikup" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"873" 2015-12-15 2015-12-17 "77" 2333.33 "S5" "Monti" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"874" 2015-12-15 2015-12-17 "86" 1966.67 "S5" "Antas" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"875" 2015-12-15 2015-12-17 "73" 2300 "S5" "Woogenellup" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"876" 2015-12-15 2015-12-17 "87" 1800 "S5" "Monti" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"877" 2015-12-15 2015-12-17 "80" 1933.33 "S5" "Monti" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"878" 2015-12-15 2015-12-17 "84" 1700 "S5" "Narrikup" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"879" 2015-12-15 2015-12-17 "83" 1766.67 "S5" "Antas" "2" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"880" 2015-12-15 2015-12-17 "90" 1966.67 "S5" "Woogenellup" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"881" 2015-12-15 2015-12-17 "88" 2033.33 "S5" "Denmark" "3" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"882" 2015-12-15 2015-12-17 "76" 2166.67 "S5" "Narrikup" "1" 2 0 0 0 0 0 1895.66 1865.28 30.3800000000001
"883" 2015-12-15 2015-12-18 "85" 1666.67 "S5" "Leura" "3" 3 2 2 3 233.333333333333 13.999972000056 1912.62 1865.28 47.3399999999999
"884" 2015-12-15 2015-12-18 "86" 1966.67 "S5" "Antas" "3" 3 3 2 2 233.333333333333 11.8643866705311 1912.62 1865.28 47.3399999999999
"885" 2015-12-15 2015-12-18 "75" 2233.33 "S5" "Antas" "1" 3 2 0 2 133.333333333333 5.97015816441517 1912.62 1865.28 47.3399999999999
"886" 2015-12-15 2015-12-18 "89" 2166.67 "S5" "Narrikup" "3" 3 4 2 2 266.666666666667 12.3076733728102 1912.62 1865.28 47.3399999999999
"887" 2015-12-15 2015-12-18 "78" 1833.33 "S5" "Denmark" "1" 3 2 2 2 200 10.9091107438377 1912.62 1865.28 47.3399999999999
"888" 2015-12-15 2015-12-18 "88" 2033.33 "S5" "Denmark" "3" 3 2 0 2 133.333333333333 6.55738779899639 1912.62 1865.28 47.3399999999999
"889" 2015-12-15 2015-12-18 "83" 1766.67 "S5" "Antas" "2" 3 2 2 3 233.333333333333 13.207522249958 1912.62 1865.28 47.3399999999999
"890" 2015-12-15 2015-12-18 "81" 1566.67 "S5" "Leura" "2" 3 3 2 2 233.333333333333 14.8935853327972 1912.62 1865.28 47.3399999999999
"891" 2015-12-15 2015-12-18 "80" 1933.33 "S5" "Monti" "2" 3 2 0 3 166.666666666667 8.62070451845607 1912.62 1865.28 47.3399999999999
"892" 2015-12-15 2015-12-18 "76" 2166.67 "S5" "Narrikup" "1" 3 2 2 3 233.333333333333 10.7692142012089 1912.62 1865.28 47.3399999999999
"893" 2015-12-15 2015-12-18 "84" 1700 "S5" "Narrikup" "2" 3 3 5 2 333.333333333333 19.6078431372549 1912.62 1865.28 47.3399999999999
"894" 2015-12-15 2015-12-18 "82" 1733.33 "S5" "Woogenellup" "2" 3 2 2 3 233.333333333333 13.4615643491622 1912.62 1865.28 47.3399999999999
"895" 2015-12-15 2015-12-18 "87" 1800 "S5" "Monti" "3" 3 2 2 2 200 11.1111111111111 1912.62 1865.28 47.3399999999999
"896" 2015-12-15 2015-12-18 "77" 2333.33 "S5" "Monti" "1" 3 3 3 3 300 12.857161224516 1912.62 1865.28 47.3399999999999
"897" 2015-12-15 2015-12-18 "74" 2200 "S5" "Leura" "1" 3 0 2 3 166.666666666667 7.57575757575758 1912.62 1865.28 47.3399999999999
"898" 2015-12-15 2015-12-18 "73" 2300 "S5" "Woogenellup" "1" 3 0 3 3 200 8.69565217391304 1912.62 1865.28 47.3399999999999
"899" 2015-12-15 2015-12-18 "79" 1866.67 "S5" "Denmark" "2" 3 2 2 3 233.333333333333 12.4999776786113 1912.62 1865.28 47.3399999999999
"900" 2015-12-15 2015-12-18 "90" 1966.67 "S5" "Woogenellup" "3" 3 2 1 1 133.333333333333 6.77964952601775 1912.62 1865.28 47.3399999999999
"901" 2015-12-15 2015-12-20 "77" 2333.33 "S5" "Monti" "1" 5 12 15 19 1533.33333333333 65.7143795919708 1944.63 1865.28 79.3500000000001
"902" 2015-12-15 2015-12-20 "87" 1800 "S5" "Monti" "3" 5 11 14 9 1133.33333333333 62.962962962963 1944.63 1865.28 79.3500000000001
"903" 2015-12-15 2015-12-20 "74" 2200 "S5" "Leura" "1" 5 14 11 15 1333.33333333333 60.6060606060606 1944.63 1865.28 79.3500000000001
"904" 2015-12-15 2015-12-20 "82" 1733.33 "S5" "Woogenellup" "2" 5 11 14 19 1466.66666666667 84.615547337591 1944.63 1865.28 79.3500000000001
"905" 2015-12-15 2015-12-20 "73" 2300 "S5" "Woogenellup" "1" 5 12 15 15 1400 60.8695652173913 1944.63 1865.28 79.3500000000001
"906" 2015-12-15 2015-12-20 "85" 1666.67 "S5" "Leura" "3" 5 14 12 15 1366.66666666667 81.999836000328 1944.63 1865.28 79.3500000000001
"907" 2015-12-15 2015-12-20 "88" 2033.33 "S5" "Denmark" "3" 5 8 11 9 933.333333333333 45.9017145929747 1944.63 1865.28 79.3500000000001
"908" 2015-12-15 2015-12-20 "89" 2166.67 "S5" "Narrikup" "3" 5 14 8 11 1100 50.7691526628421 1944.63 1865.28 79.3500000000001
"909" 2015-12-15 2015-12-20 "76" 2166.67 "S5" "Narrikup" "1" 5 7 9 17 1100 50.7691526628421 1944.63 1865.28 79.3500000000001
"910" 2015-12-15 2015-12-20 "80" 1933.33 "S5" "Monti" "2" 5 13 8 18 1300 67.2414952439573 1944.63 1865.28 79.3500000000001
"911" 2015-12-15 2015-12-20 "83" 1766.67 "S5" "Antas" "2" 5 14 14 18 1533.33333333333 86.7922890711527 1944.63 1865.28 79.3500000000001
"912" 2015-12-15 2015-12-20 "79" 1866.67 "S5" "Denmark" "2" 5 9 14 15 1266.66666666667 67.8570216838898 1944.63 1865.28 79.3500000000001
"913" 2015-12-15 2015-12-20 "78" 1833.33 "S5" "Denmark" "1" 5 11 10 6 900 49.0909983472697 1944.63 1865.28 79.3500000000001
"914" 2015-12-15 2015-12-20 "81" 1566.67 "S5" "Leura" "2" 5 15 8 12 1166.66666666667 74.4679266639858 1944.63 1865.28 79.3500000000001
"915" 2015-12-15 2015-12-20 "90" 1966.67 "S5" "Woogenellup" "3" 5 14 17 11 1400 71.1863200231864 1944.63 1865.28 79.3500000000001
"916" 2015-12-15 2015-12-20 "75" 2233.33 "S5" "Antas" "1" 5 14 9 13 1200 53.7314234797365 1944.63 1865.28 79.3500000000001
"917" 2015-12-15 2015-12-20 "86" 1966.67 "S5" "Antas" "3" 5 16 13 14 1433.33333333333 72.8812324046908 1944.63 1865.28 79.3500000000001
"918" 2015-12-15 2015-12-20 "84" 1700 "S5" "Narrikup" "2" 5 14 11 11 1200 70.5882352941177 1944.63 1865.28 79.3500000000001
"919" 2015-12-15 2015-12-23 "83" 1766.67 "S5" "Antas" "2" 8 18 19 24 2033.33333333333 115.09412246392 1996.8 1865.28 131.52
"920" 2015-12-15 2015-12-23 "79" 1866.67 "S5" "Denmark" "2" 8 12 18 20 1666.66666666667 89.2855548472235 1996.8 1865.28 131.52
"921" 2015-12-15 2015-12-23 "81" 1566.67 "S5" "Leura" "2" 8 20 13 16 1633.33333333333 104.25509732958 1996.8 1865.28 131.52
"922" 2015-12-15 2015-12-23 "88" 2033.33 "S5" "Denmark" "3" 8 19 14 12 1500 73.7706127387094 1996.8 1865.28 131.52
"923" 2015-12-15 2015-12-23 "73" 2300 "S5" "Woogenellup" "1" 8 16 20 20 1866.66666666667 81.1594202898551 1996.8 1865.28 131.52
"924" 2015-12-15 2015-12-23 "85" 1666.67 "S5" "Leura" "3" 8 19 16 20 1833.33333333333 109.99978000044 1996.8 1865.28 131.52
"925" 2015-12-15 2015-12-23 "86" 1966.67 "S5" "Antas" "3" 8 21 19 18 1933.33333333333 98.3049181272574 1996.8 1865.28 131.52
"926" 2015-12-15 2015-12-23 "90" 1966.67 "S5" "Woogenellup" "3" 8 18 23 15 1866.66666666667 94.9150933642485 1996.8 1865.28 131.52
"927" 2015-12-15 2015-12-23 "82" 1733.33 "S5" "Woogenellup" "2" 8 15 18 25 1933.33333333333 111.538676035915 1996.8 1865.28 131.52
"928" 2015-12-15 2015-12-23 "77" 2333.33 "S5" "Monti" "1" 8 25 20 25 2333.33333333333 100.000142857347 1996.8 1865.28 131.52
"929" 2015-12-15 2015-12-23 "89" 2166.67 "S5" "Narrikup" "3" 8 18 22 14 1800 83.0767952664688 1996.8 1865.28 131.52
"930" 2015-12-15 2015-12-23 "87" 1800 "S5" "Monti" "3" 8 15 18 12 1500 83.3333333333333 1996.8 1865.28 131.52
"931" 2015-12-15 2015-12-23 "75" 2233.33 "S5" "Antas" "1" 8 18 20 17 1833.33333333333 82.0896747607086 1996.8 1865.28 131.52
"932" 2015-12-15 2015-12-23 "78" 1833.33 "S5" "Denmark" "1" 8 15 13 19 1566.66666666667 85.4547008267288 1996.8 1865.28 131.52
"933" 2015-12-15 2015-12-23 "76" 2166.67 "S5" "Narrikup" "1" 8 18 12 23 1766.66666666667 81.5383360948675 1996.8 1865.28 131.52
"934" 2015-12-15 2015-12-23 "74" 2200 "S5" "Leura" "1" 8 18 15 20 1766.66666666667 80.3030303030303 1996.8 1865.28 131.52
"935" 2015-12-15 2015-12-23 "80" 1933.33 "S5" "Monti" "2" 8 17 10 24 1700 87.9311860882519 1996.8 1865.28 131.52
"936" 2015-12-15 2015-12-23 "84" 1700 "S5" "Narrikup" "2" 8 19 15 14 1600 94.1176470588235 1996.8 1865.28 131.52
"937" 2015-12-15 2015-12-26 "77" 2333.33 "S5" "Monti" "1" 11 23 20 27 2333.33333333333 100.000142857347 2057.2 1865.28 191.92
"938" 2015-12-15 2015-12-26 "73" 2300 "S5" "Woogenellup" "1" 11 17 22 23 2066.66666666667 89.8550724637681 2057.2 1865.28 191.92
"939" 2015-12-15 2015-12-26 "88" 2033.33 "S5" "Denmark" "3" 11 20 19 18 1900 93.4427761356986 2057.2 1865.28 191.92
"940" 2015-12-15 2015-12-26 "84" 1700 "S5" "Narrikup" "2" 11 14 22 17 1766.66666666667 103.921568627451 2057.2 1865.28 191.92
"941" 2015-12-15 2015-12-26 "75" 2233.33 "S5" "Antas" "1" 11 19 23 23 2166.66666666667 97.0150701717465 2057.2 1865.28 191.92
"942" 2015-12-15 2015-12-26 "78" 1833.33 "S5" "Denmark" "1" 11 16 15 16 1566.66666666667 85.4547008267288 2057.2 1865.28 191.92
"943" 2015-12-15 2015-12-26 "81" 1566.67 "S5" "Leura" "2" 11 20 15 15 1666.66666666667 106.382752377123 2057.2 1865.28 191.92
"944" 2015-12-15 2015-12-26 "83" 1766.67 "S5" "Antas" "2" 11 18 18 24 2000 113.207333571069 2057.2 1865.28 191.92
"945" 2015-12-15 2015-12-26 "85" 1666.67 "S5" "Leura" "3" 11 13 18 20 1700 101.999796000408 2057.2 1865.28 191.92
"946" 2015-12-15 2015-12-26 "74" 2200 "S5" "Leura" "1" 11 16 20 22 1933.33333333333 87.8787878787879 2057.2 1865.28 191.92
"947" 2015-12-15 2015-12-26 "89" 2166.67 "S5" "Narrikup" "3" 11 20 20 21 2033.33333333333 93.8460094676777 2057.2 1865.28 191.92
"948" 2015-12-15 2015-12-26 "82" 1733.33 "S5" "Woogenellup" "2" 11 13 25 17 1833.33333333333 105.769434171989 2057.2 1865.28 191.92
"949" 2015-12-15 2015-12-26 "80" 1933.33 "S5" "Monti" "2" 11 20 14 13 1566.66666666667 81.034622473487 2057.2 1865.28 191.92
"950" 2015-12-15 2015-12-26 "79" 1866.67 "S5" "Denmark" "2" 11 14 19 20 1766.66666666667 94.6426881380569 2057.2 1865.28 191.92
"951" 2015-12-15 2015-12-26 "86" 1966.67 "S5" "Antas" "3" 11 18 19 22 1966.66666666667 99.9998305087618 2057.2 1865.28 191.92
"952" 2015-12-15 2015-12-26 "87" 1800 "S5" "Monti" "3" 11 17 17 18 1733.33333333333 96.2962962962963 2057.2 1865.28 191.92
"953" 2015-12-15 2015-12-26 "90" 1966.67 "S5" "Woogenellup" "3" 11 20 20 18 1933.33333333333 98.3049181272574 2057.2 1865.28 191.92
"954" 2015-12-15 2015-12-26 "76" 2166.67 "S5" "Narrikup" "1" 11 20 15 22 1900 87.6921727812726 2057.2 1865.28 191.92
"955" 2015-12-15 2015-12-29 "75" 2233.33 "S5" "Antas" "1" 14 18 26 23 2233.33333333333 100.000149253954 2115.97 1865.28 250.69
"956" 2015-12-15 2015-12-29 "73" 2300 "S5" "Woogenellup" "1" 14 17 26 24 2233.33333333333 97.1014492753623 2115.97 1865.28 250.69
"957" 2015-12-15 2015-12-29 "74" 2200 "S5" "Leura" "1" 14 20 23 26 2300 104.545454545455 2115.97 1865.28 250.69
"958" 2015-12-15 2015-12-29 "84" 1700 "S5" "Narrikup" "2" 14 12 25 17 1800 105.882352941176 2115.97 1865.28 250.69
"959" 2015-12-15 2015-12-29 "89" 2166.67 "S5" "Narrikup" "3" 14 23 20 21 2133.33333333333 98.4613869824815 2115.97 1865.28 250.69
"960" 2015-12-15 2015-12-29 "78" 1833.33 "S5" "Denmark" "1" 14 18 22 16 1866.66666666667 101.818366942485 2115.97 1865.28 250.69
"961" 2015-12-15 2015-12-29 "80" 1933.33 "S5" "Monti" "2" 14 23 20 17 2000 103.448454221473 2115.97 1865.28 250.69
"962" 2015-12-15 2015-12-29 "83" 1766.67 "S5" "Antas" "2" 14 17 18 18 1766.66666666667 99.9998113211107 2115.97 1865.28 250.69
"963" 2015-12-15 2015-12-29 "85" 1666.67 "S5" "Leura" "3" 14 10 18 20 1600 95.999808000384 2115.97 1865.28 250.69
"964" 2015-12-15 2015-12-29 "88" 2033.33 "S5" "Denmark" "3" 14 20 19 21 2000 98.3608169849459 2115.97 1865.28 250.69
"965" 2015-12-15 2015-12-29 "86" 1966.67 "S5" "Antas" "3" 14 18 19 22 1966.66666666667 99.9998305087618 2115.97 1865.28 250.69
"966" 2015-12-15 2015-12-29 "76" 2166.67 "S5" "Narrikup" "1" 14 22 19 24 2166.66666666667 99.9998461540828 2115.97 1865.28 250.69
"967" 2015-12-15 2015-12-29 "90" 1966.67 "S5" "Woogenellup" "3" 14 25 17 21 2100 106.77948003478 2115.97 1865.28 250.69
"968" 2015-12-15 2015-12-29 "81" 1566.67 "S5" "Leura" "2" 14 20 12 15 1566.66666666667 99.9997872344952 2115.97 1865.28 250.69
"969" 2015-12-15 2015-12-29 "77" 2333.33 "S5" "Monti" "1" 14 23 20 27 2333.33333333333 100.000142857347 2115.97 1865.28 250.69
"970" 2015-12-15 2015-12-29 "79" 1866.67 "S5" "Denmark" "2" 14 17 18 21 1866.66666666667 99.9998214288903 2115.97 1865.28 250.69
