Cultivar	IncubationDays 	Wavelenght	Absorbance
Narrikup	84	3646.7576	0.00205
Narrikup	84	3644.82912	0.00217
Narrikup	84	3642.90063	0.00232
Narrikup	84	3640.97215	0.00249
Narrikup	84	3639.04367	0.00266
Narrikup	84	3637.11519	0.00284
Narrikup	84	3635.18671	0.00299
Narrikup	84	3633.25823	0.00314
Narrikup	84	3631.32975	0.0033
Narrikup	84	3629.40127	0.00344
Narrikup	84	3627.47279	0.0035
Narrikup	84	3625.54431	0.00363
Narrikup	84	3623.61582	0.00379
Narrikup	84	3621.68734	0.00395
Narrikup	84	3619.75886	0.00406
Narrikup	84	3617.83038	0.00416
Narrikup	84	3615.9019	0.00428
Narrikup	84	3613.97342	0.00438
Narrikup	84	3612.04494	0.00447
Narrikup	84	3610.11646	0.00462
Narrikup	84	3608.18798	0.0048
Narrikup	84	3606.2595	0.00497
Narrikup	84	3604.33101	0.00515
Narrikup	84	3602.40253	0.00535
Narrikup	84	3600.47405	0.00552
Narrikup	84	3598.54557	0.00566
Narrikup	84	3596.61709	0.00582
Narrikup	84	3594.68861	0.00597
Narrikup	84	3592.76013	0.00609
Narrikup	84	3590.83165	0.00622
Narrikup	84	3588.90317	0.00638
Narrikup	84	3586.97468	0.00656
Narrikup	84	3585.0462	0.00671
Narrikup	84	3583.11772	0.00684
Narrikup	84	3581.18924	0.00699
Narrikup	84	3579.26076	0.00715
Narrikup	84	3577.33228	0.00731
Narrikup	84	3575.4038	0.0075
Narrikup	84	3573.47532	0.00768
Narrikup	84	3571.54684	0.00787
Narrikup	84	3569.61836	0.0081
Narrikup	84	3567.68987	0.00835
Narrikup	84	3565.76139	0.00853
Narrikup	84	3563.83291	0.00868
Narrikup	84	3561.90443	0.00885
Narrikup	84	3559.97595	0.00902
Narrikup	84	3558.04747	0.00919
Narrikup	84	3556.11899	0.00939
Narrikup	84	3554.19051	0.0096
Narrikup	84	3552.26203	0.00982
Narrikup	84	3550.33355	0.01002
Narrikup	84	3548.40506	0.01021
Narrikup	84	3546.47658	0.01041
Narrikup	84	3544.5481	0.01063
Narrikup	84	3542.61962	0.01084
Narrikup	84	3540.69114	0.01103
Narrikup	84	3538.76266	0.01122
Narrikup	84	3536.83418	0.01141
Narrikup	84	3534.9057	0.01162
Narrikup	84	3532.97722	0.01182
Narrikup	84	3531.04874	0.012
Narrikup	84	3529.12025	0.01219
Narrikup	84	3527.19177	0.01242
Narrikup	84	3525.26329	0.01265
Narrikup	84	3523.33481	0.01283
Narrikup	84	3521.40633	0.01297
Narrikup	84	3519.47785	0.01313
Narrikup	84	3517.54937	0.01331
Narrikup	84	3515.62089	0.0135
Narrikup	84	3513.69241	0.01371
Narrikup	84	3511.76393	0.01392
Narrikup	84	3509.83544	0.0141
Narrikup	84	3507.90696	0.01429
Narrikup	84	3505.97848	0.01451
Narrikup	84	3504.05	0.01474
Narrikup	84	3502.12152	0.01492
Narrikup	84	3500.19304	0.01509
Narrikup	84	3498.26456	0.01528
Narrikup	84	3496.33608	0.01546
Narrikup	84	3494.4076	0.01561
Narrikup	84	3492.47912	0.01579
Narrikup	84	3490.55063	0.016
Narrikup	84	3488.62215	0.01622
Narrikup	84	3486.69367	0.01642
Narrikup	84	3484.76519	0.0166
Narrikup	84	3482.83671	0.01678
Narrikup	84	3480.90823	0.01696
Narrikup	84	3478.97975	0.01716
Narrikup	84	3477.05127	0.01734
Narrikup	84	3475.12279	0.01751
Narrikup	84	3473.19431	0.01769
Narrikup	84	3471.26582	0.01788
Narrikup	84	3469.33734	0.01806
Narrikup	84	3467.40886	0.01823
Narrikup	84	3465.48038	0.01842
Narrikup	84	3463.5519	0.01862
Narrikup	84	3461.62342	0.01881
Narrikup	84	3459.69494	0.01899
Narrikup	84	3457.76646	0.01917
Narrikup	84	3455.83798	0.01936
Narrikup	84	3453.9095	0.01957
Narrikup	84	3451.98101	0.01976
Narrikup	84	3450.05253	0.01995
Narrikup	84	3448.12405	0.02013
Narrikup	84	3446.19557	0.0203
Narrikup	84	3444.26709	0.02045
Narrikup	84	3442.33861	0.02058
Narrikup	84	3440.41013	0.02077
Narrikup	84	3438.48165	0.02098
Narrikup	84	3436.55317	0.02117
Narrikup	84	3434.62468	0.02133
Narrikup	84	3432.6962	0.0215
Narrikup	84	3430.76772	0.02168
Narrikup	84	3428.83924	0.02182
Narrikup	84	3426.91076	0.02196
Narrikup	84	3424.98228	0.02213
Narrikup	84	3423.0538	0.02232
Narrikup	84	3421.12532	0.02249
Narrikup	84	3419.19684	0.02264
Narrikup	84	3417.26836	0.02276
Narrikup	84	3415.33987	0.02289
Narrikup	84	3413.41139	0.02304
Narrikup	84	3411.48291	0.0232
Narrikup	84	3409.55443	0.02336
Narrikup	84	3407.62595	0.02351
Narrikup	84	3405.69747	0.02366
Narrikup	84	3403.76899	0.02381
Narrikup	84	3401.84051	0.02396
Narrikup	84	3399.91203	0.02409
Narrikup	84	3397.98355	0.02421
Narrikup	84	3396.05506	0.02432
Narrikup	84	3394.12658	0.02445
Narrikup	84	3392.1981	0.02459
Narrikup	84	3390.26962	0.02469
Narrikup	84	3388.34114	0.02478
Narrikup	84	3386.41266	0.02487
Narrikup	84	3384.48418	0.02496
Narrikup	84	3382.5557	0.02508
Narrikup	84	3380.62722	0.02521
Narrikup	84	3378.69874	0.02532
Narrikup	84	3376.77025	0.0254
Narrikup	84	3374.84177	0.02548
Narrikup	84	3372.91329	0.02559
Narrikup	84	3370.98481	0.02573
Narrikup	84	3369.05633	0.02584
Narrikup	84	3367.12785	0.02592
Narrikup	84	3365.19937	0.02598
Narrikup	84	3363.27089	0.02607
Narrikup	84	3361.34241	0.02617
Narrikup	84	3359.41393	0.02628
Narrikup	84	3357.48544	0.02635
Narrikup	84	3355.55696	0.02642
Narrikup	84	3353.62848	0.02652
Narrikup	84	3351.7	0.02663
Narrikup	84	3349.77152	0.0267
Narrikup	84	3347.84304	0.02673
Narrikup	84	3345.91456	0.02678
Narrikup	84	3343.98608	0.02686
Narrikup	84	3342.0576	0.02695
Narrikup	84	3340.12912	0.02705
Narrikup	84	3338.20063	0.02713
Narrikup	84	3336.27215	0.02719
Narrikup	84	3334.34367	0.02723
Narrikup	84	3332.41519	0.02729
Narrikup	84	3330.48671	0.02735
Narrikup	84	3328.55823	0.02739
Narrikup	84	3326.62975	0.02743
Narrikup	84	3324.70127	0.02749
Narrikup	84	3322.77279	0.02752
Narrikup	84	3320.84431	0.02755
Narrikup	84	3318.91582	0.02759
Narrikup	84	3316.98734	0.02762
Narrikup	84	3315.05886	0.02763
Narrikup	84	3313.13038	0.02764
Narrikup	84	3311.2019	0.02761
Narrikup	84	3309.27342	0.02755
Narrikup	84	3307.34494	0.02753
Narrikup	84	3305.41646	0.02757
Narrikup	84	3303.48798	0.02763
Narrikup	84	3301.55949	0.02767
Narrikup	84	3299.63101	0.0277
Narrikup	84	3297.70253	0.02773
Narrikup	84	3295.77405	0.02775
Narrikup	84	3293.84557	0.02776
Narrikup	84	3291.91709	0.02775
Narrikup	84	3289.98861	0.02772
Narrikup	84	3288.06013	0.02771
Narrikup	84	3286.13165	0.02774
Narrikup	84	3284.20317	0.02775
Narrikup	84	3282.27468	0.02772
Narrikup	84	3280.3462	0.02768
Narrikup	84	3278.41772	0.02765
Narrikup	84	3276.48924	0.02764
Narrikup	84	3274.56076	0.02761
Narrikup	84	3272.63228	0.02755
Narrikup	84	3270.7038	0.02749
Narrikup	84	3268.77532	0.02744
Narrikup	84	3266.84684	0.02739
Narrikup	84	3264.91836	0.02732
Narrikup	84	3262.98987	0.02725
Narrikup	84	3261.06139	0.02719
Narrikup	84	3259.13291	0.02711
Narrikup	84	3257.20443	0.02702
Narrikup	84	3255.27595	0.02695
Narrikup	84	3253.34747	0.02689
Narrikup	84	3251.41899	0.02683
Narrikup	84	3249.49051	0.02677
Narrikup	84	3247.56203	0.0267
Narrikup	84	3245.63355	0.02661
Narrikup	84	3243.70506	0.02652
Narrikup	84	3241.77658	0.02643
Narrikup	84	3239.8481	0.02634
Narrikup	84	3237.91962	0.02624
Narrikup	84	3235.99114	0.02615
Narrikup	84	3234.06266	0.02607
Narrikup	84	3232.13418	0.02601
Narrikup	84	3230.2057	0.02594
Narrikup	84	3228.27722	0.02585
Narrikup	84	3226.34874	0.02571
Narrikup	84	3224.42025	0.02559
Narrikup	84	3222.49177	0.0255
Narrikup	84	3220.56329	0.02543
Narrikup	84	3218.63481	0.02534
Narrikup	84	3216.70633	0.02524
Narrikup	84	3214.77785	0.02514
Narrikup	84	3212.84937	0.02503
Narrikup	84	3210.92089	0.02492
Narrikup	84	3208.99241	0.02481
Narrikup	84	3207.06393	0.02471
Narrikup	84	3205.13544	0.02459
Narrikup	84	3203.20696	0.02447
Narrikup	84	3201.27848	0.02438
Narrikup	84	3199.35	0.0243
Narrikup	84	3197.42152	0.02417
Narrikup	84	3195.49304	0.02401
Narrikup	84	3193.56456	0.0239
Narrikup	84	3191.63608	0.0238
Narrikup	84	3189.7076	0.02369
Narrikup	84	3187.77912	0.02357
Narrikup	84	3185.85063	0.02344
Narrikup	84	3183.92215	0.02328
Narrikup	84	3181.99367	0.02316
Narrikup	84	3180.06519	0.02305
Narrikup	84	3178.13671	0.0229
Narrikup	84	3176.20823	0.02275
Narrikup	84	3174.27975	0.02261
Narrikup	84	3172.35127	0.02248
Narrikup	84	3170.42279	0.02236
Narrikup	84	3168.49431	0.0222
Narrikup	84	3166.56582	0.02204
Narrikup	84	3164.63734	0.0219
Narrikup	84	3162.70886	0.02179
Narrikup	84	3160.78038	0.02168
Narrikup	84	3158.8519	0.02157
Narrikup	84	3156.92342	0.02145
Narrikup	84	3154.99494	0.02132
Narrikup	84	3153.06646	0.02116
Narrikup	84	3151.13798	0.02101
Narrikup	84	3149.20949	0.02087
Narrikup	84	3147.28101	0.02072
Narrikup	84	3145.35253	0.02056
Narrikup	84	3143.42405	0.02042
Narrikup	84	3141.49557	0.02029
Narrikup	84	3139.56709	0.02015
Narrikup	84	3137.63861	0.02001
Narrikup	84	3135.71013	0.0199
Narrikup	84	3133.78165	0.01978
Narrikup	84	3131.85317	0.01965
Narrikup	84	3129.92468	0.01951
Narrikup	84	3127.9962	0.01938
Narrikup	84	3126.06772	0.01925
Narrikup	84	3124.13924	0.01913
Narrikup	84	3122.21076	0.01902
Narrikup	84	3120.28228	0.01892
Narrikup	84	3118.3538	0.01879
Narrikup	84	3116.42532	0.01865
Narrikup	84	3114.49684	0.01851
Narrikup	84	3112.56836	0.01838
Narrikup	84	3110.63987	0.01825
Narrikup	84	3108.71139	0.01813
Narrikup	84	3106.78291	0.01801
Narrikup	84	3104.85443	0.0179
Narrikup	84	3102.92595	0.01778
Narrikup	84	3100.99747	0.01767
Narrikup	84	3099.06899	0.01756
Narrikup	84	3097.14051	0.01746
Narrikup	84	3095.21203	0.01735
Narrikup	84	3093.28355	0.01725
Narrikup	84	3091.35506	0.01716
Narrikup	84	3089.42658	0.01708
Narrikup	84	3087.4981	0.01699
Narrikup	84	3085.56962	0.01687
Narrikup	84	3083.64114	0.01676
Narrikup	84	3081.71266	0.01668
Narrikup	84	3079.78418	0.01659
Narrikup	84	3077.8557	0.01648
Narrikup	84	3075.92722	0.01635
Narrikup	84	3073.99874	0.01624
Narrikup	84	3072.07025	0.01614
Narrikup	84	3070.14177	0.01604
Narrikup	84	3068.21329	0.01593
Narrikup	84	3066.28481	0.01581
Narrikup	84	3064.35633	0.0157
Narrikup	84	3062.42785	0.01559
Narrikup	84	3060.49937	0.01549
Narrikup	84	3058.57089	0.01539
Narrikup	84	3056.64241	0.01528
Narrikup	84	3054.71393	0.01516
Narrikup	84	3052.78544	0.01505
Narrikup	84	3050.85696	0.01495
Narrikup	84	3048.92848	0.01485
Narrikup	84	3047	0.01476
Narrikup	84	3045.07152	0.01466
Narrikup	84	3043.14304	0.01455
Narrikup	84	3041.21456	0.01445
Narrikup	84	3039.28608	0.01435
Narrikup	84	3037.3576	0.01423
Narrikup	84	3035.42912	0.01412
Narrikup	84	3033.50063	0.014
Narrikup	84	3031.57215	0.01388
Narrikup	84	3029.64367	0.01377
Narrikup	84	3027.71519	0.01369
Narrikup	84	3025.78671	0.01361
Narrikup	84	3023.85823	0.01352
Narrikup	84	3021.92975	0.01343
Narrikup	84	3020.00127	0.01336
Narrikup	84	3018.07279	0.01331
Narrikup	84	3016.14431	0.01325
Narrikup	84	3014.21582	0.01319
Narrikup	84	3012.28734	0.01315
Narrikup	84	3010.35886	0.01311
Narrikup	84	3008.43038	0.01306
Narrikup	84	3006.5019	0.01302
Narrikup	84	3004.57342	0.01299
Narrikup	84	3002.64494	0.01298
Narrikup	84	3000.71646	0.01297
Narrikup	84	2998.78798	0.01295
Narrikup	84	2996.85949	0.01296
Narrikup	84	2994.93101	0.013
Narrikup	84	2993.00253	0.01304
Narrikup	84	2991.07405	0.01309
Narrikup	84	2989.14557	0.01317
Narrikup	84	2987.21709	0.01328
Narrikup	84	2985.28861	0.01337
Narrikup	84	2983.36013	0.01346
Narrikup	84	2981.43165	0.01359
Narrikup	84	2979.50317	0.01377
Narrikup	84	2977.57468	0.01398
Narrikup	84	2975.6462	0.01424
Narrikup	84	2973.71772	0.01453
Narrikup	84	2971.78924	0.01482
Narrikup	84	2969.86076	0.01516
Narrikup	84	2967.93228	0.01553
Narrikup	84	2966.0038	0.01594
Narrikup	84	2964.07532	0.01636
Narrikup	84	2962.14684	0.0168
Narrikup	84	2960.21836	0.01728
Narrikup	84	2958.28987	0.01778
Narrikup	84	2956.36139	0.01831
Narrikup	84	2954.43291	0.01887
Narrikup	84	2952.50443	0.01946
Narrikup	84	2950.57595	0.02009
Narrikup	84	2948.64747	0.02075
Narrikup	84	2946.71899	0.02141
Narrikup	84	2944.79051	0.02209
Narrikup	84	2942.86203	0.02278
Narrikup	84	2940.93355	0.02346
Narrikup	84	2939.00506	0.0241
Narrikup	84	2937.07658	0.02468
Narrikup	84	2935.1481	0.02521
Narrikup	84	2933.21962	0.02567
Narrikup	84	2931.29114	0.02601
Narrikup	84	2929.36266	0.02624
Narrikup	84	2927.43418	0.02633
Narrikup	84	2925.5057	0.02627
Narrikup	84	2923.57722	0.02607
Narrikup	84	2921.64874	0.02573
Narrikup	84	2919.72025	0.02522
Narrikup	84	2917.79177	0.02454
Narrikup	84	2915.86329	0.02374
Narrikup	84	2913.93481	0.02293
Narrikup	84	2912.00633	0.02218
Narrikup	84	2910.07785	0.02155
Narrikup	84	2908.14937	0.02102
Narrikup	84	2906.22089	0.02056
Narrikup	84	2904.29241	0.02013
Narrikup	84	2902.36393	0.01973
Narrikup	84	2900.43544	0.01935
Narrikup	84	2898.50696	0.01896
Narrikup	84	2896.57848	0.0186
Narrikup	84	2894.65	0.01828
Narrikup	84	2892.72152	0.01798
Narrikup	84	2890.79304	0.01768
Narrikup	84	2888.86456	0.01741
Narrikup	84	2886.93608	0.01717
Narrikup	84	2885.0076	0.01696
Narrikup	84	2883.07912	0.0168
Narrikup	84	2881.15063	0.01668
Narrikup	84	2879.22215	0.01662
Narrikup	84	2877.29367	0.01661
Narrikup	84	2875.36519	0.01667
Narrikup	84	2873.43671	0.0168
Narrikup	84	2871.50823	0.01699
Narrikup	84	2869.57975	0.01722
Narrikup	84	2867.65127	0.01748
Narrikup	84	2865.72279	0.0178
Narrikup	84	2863.7943	0.01817
Narrikup	84	2861.86582	0.01857
Narrikup	84	2859.93734	0.01895
Narrikup	84	2858.00886	0.01924
Narrikup	84	2856.08038	0.01938
Narrikup	84	2854.1519	0.01933
Narrikup	84	2852.22342	0.01904
Narrikup	84	2850.29494	0.01844
Narrikup	84	2848.36646	0.01756
Narrikup	84	2846.43798	0.01652
Narrikup	84	2844.50949	0.01553
Narrikup	84	2842.58101	0.01468
Narrikup	84	2840.65253	0.01397
Narrikup	84	2838.72405	0.01342
Narrikup	84	2836.79557	0.013
Narrikup	84	2834.86709	0.01269
Narrikup	84	2832.93861	0.01244
Narrikup	84	2831.01013	0.01224
Narrikup	84	2829.08165	0.01205
Narrikup	84	2827.15317	0.01187
Narrikup	84	2825.22468	0.01172
Narrikup	84	2823.2962	0.01158
Narrikup	84	2821.36772	0.01146
Narrikup	84	2819.43924	0.01135
Narrikup	84	2817.51076	0.01126
Narrikup	84	2815.58228	0.01117
Narrikup	84	2813.6538	0.01108
Narrikup	84	2811.72532	0.011
Narrikup	84	2809.79684	0.01093
Narrikup	84	2807.86836	0.01085
Narrikup	84	2805.93987	0.01077
Narrikup	84	2804.01139	0.01071
Narrikup	84	2802.08291	0.01065
Narrikup	84	2800.15443	0.01059
Narrikup	84	2798.22595	0.01051
Narrikup	84	2796.29747	0.01044
Narrikup	84	2794.36899	0.01038
Narrikup	84	2792.44051	0.01033
Narrikup	84	2790.51203	0.01026
Narrikup	84	2788.58355	0.0102
Narrikup	84	2786.65506	0.01016
Narrikup	84	2784.72658	0.01014
Narrikup	84	2782.7981	0.01011
Narrikup	84	2780.86962	0.01007
Narrikup	84	2778.94114	0.01003
Narrikup	84	2777.01266	0.00998
Narrikup	84	2775.08418	0.00994
Narrikup	84	2773.1557	0.0099
Narrikup	84	2771.22722	0.00987
Narrikup	84	2769.29874	0.00985
Narrikup	84	2767.37025	0.00982
Narrikup	84	2765.44177	0.00979
Narrikup	84	2763.51329	0.00976
Narrikup	84	2761.58481	0.00973
Narrikup	84	2759.65633	0.0097
Narrikup	84	2757.72785	0.00969
Narrikup	84	2755.79937	0.00969
Narrikup	84	2753.87089	0.00967
Narrikup	84	2751.94241	0.00963
Narrikup	84	2750.01393	0.00959
Narrikup	84	2748.08544	0.00957
Narrikup	84	2746.15696	0.00956
Narrikup	84	2744.22848	0.00954
Narrikup	84	2742.3	0.00951
Narrikup	84	2740.37152	0.00948
Narrikup	84	2738.44304	0.00947
Narrikup	84	2736.51456	0.00948
Narrikup	84	2734.58608	0.00947
Narrikup	84	2732.6576	0.00945
Narrikup	84	2730.72912	0.00943
Narrikup	84	2728.80063	0.00941
Narrikup	84	2726.87215	0.00937
Narrikup	84	2724.94367	0.00933
Narrikup	84	2723.01519	0.00931
Narrikup	84	2721.08671	0.0093
Narrikup	84	2719.15823	0.00929
Narrikup	84	2717.22975	0.00928
Narrikup	84	2715.30127	0.00926
Narrikup	84	2713.37279	0.00923
Narrikup	84	2711.4443	0.0092
Narrikup	84	2709.51582	0.00916
Narrikup	84	2707.58734	0.0091
Narrikup	84	2705.65886	0.00905
Narrikup	84	2703.73038	0.00902
Narrikup	84	2701.8019	0.009
Narrikup	84	2699.87342	0.00898
Narrikup	84	2697.94494	0.00894
Narrikup	84	2696.01646	0.0089
Narrikup	84	2694.08798	0.00887
Narrikup	84	2692.15949	0.00884
Narrikup	84	2690.23101	0.00881
Narrikup	84	2688.30253	0.00878
Narrikup	84	2686.37405	0.00873
Narrikup	84	2684.44557	0.00868
Narrikup	84	2682.51709	0.00866
Narrikup	84	2680.58861	0.00865
Narrikup	84	2678.66013	0.00862
Narrikup	84	2676.73165	0.00857
Narrikup	84	2674.80317	0.00854
Narrikup	84	2672.87468	0.00851
Narrikup	84	2670.9462	0.00847
Narrikup	84	2669.01772	0.00844
Narrikup	84	2667.08924	0.00843
Narrikup	84	2665.16076	0.00841
Narrikup	84	2663.23228	0.00838
Narrikup	84	2661.3038	0.00832
Narrikup	84	2659.37532	0.00827
Narrikup	84	2657.44684	0.00822
Narrikup	84	2655.51836	0.00818
Narrikup	84	2653.58987	0.00814
Narrikup	84	2651.66139	0.0081
Narrikup	84	2649.73291	0.00806
Narrikup	84	2647.80443	0.00801
Narrikup	84	2645.87595	0.00796
Narrikup	84	2643.94747	0.00793
Narrikup	84	2642.01899	0.0079
Narrikup	84	2640.09051	0.00787
Narrikup	84	2638.16203	0.00783
Narrikup	84	2636.23355	0.00779
Narrikup	84	2634.30506	0.00778
Narrikup	84	2632.37658	0.00775
Narrikup	84	2630.4481	0.0077
Narrikup	84	2628.51962	0.00767
Narrikup	84	2626.59114	0.00765
Narrikup	84	2624.66266	0.00762
Narrikup	84	2622.73418	0.00759
Narrikup	84	2620.8057	0.00756
Narrikup	84	2618.87722	0.00753
Narrikup	84	2616.94874	0.00749
Narrikup	84	2615.02025	0.00744
Narrikup	84	2613.09177	0.00741
Narrikup	84	2611.16329	0.00739
Narrikup	84	2609.23481	0.00737
Narrikup	84	2607.30633	0.00734
Narrikup	84	2605.37785	0.00731
Narrikup	84	2603.44937	0.00729
Narrikup	84	2601.52089	0.00725
Narrikup	84	2599.59241	0.00721
Narrikup	84	2597.66393	0.00717
Narrikup	84	2595.73544	0.00715
Narrikup	84	2593.80696	0.00713
Narrikup	84	2591.87848	0.0071
Narrikup	84	2589.95	0.00706
Narrikup	84	2588.02152	0.00703
Narrikup	84	2586.09304	0.00699
Narrikup	84	2584.16456	0.00695
Narrikup	84	2582.23608	0.00692
Narrikup	84	2580.3076	0.0069
Narrikup	84	2578.37911	0.00688
Narrikup	84	2576.45063	0.00683
Narrikup	84	2574.52215	0.0068
Narrikup	84	2572.59367	0.00677
Narrikup	84	2570.66519	0.00674
Narrikup	84	2568.73671	0.00671
Narrikup	84	2566.80823	0.00668
Narrikup	84	2564.87975	0.00666
Narrikup	84	2562.95127	0.00663
Narrikup	84	2561.02279	0.0066
Narrikup	84	2559.0943	0.00659
Narrikup	84	2557.16582	0.00658
Narrikup	84	2555.23734	0.00657
Narrikup	84	2553.30886	0.00652
Narrikup	84	2551.38038	0.00648
Narrikup	84	2549.4519	0.00646
Narrikup	84	2547.52342	0.00645
Narrikup	84	2545.59494	0.00643
Narrikup	84	2543.66646	0.00638
Narrikup	84	2541.73798	0.00634
Narrikup	84	2539.80949	0.0063
Narrikup	84	2537.88101	0.00628
Narrikup	84	2535.95253	0.00626
Narrikup	84	2534.02405	0.00625
Narrikup	84	2532.09557	0.00623
Narrikup	84	2530.16709	0.0062
Narrikup	84	2528.23861	0.00616
Narrikup	84	2526.31013	0.00612
Narrikup	84	2524.38165	0.00608
Narrikup	84	2522.45317	0.00605
Narrikup	84	2520.52468	0.00603
Narrikup	84	2518.5962	0.00601
Narrikup	84	2516.66772	0.00599
Narrikup	84	2514.73924	0.00596
Narrikup	84	2512.81076	0.00594
Narrikup	84	2510.88228	0.00591
Narrikup	84	2508.9538	0.00588
Narrikup	84	2507.02532	0.00586
Narrikup	84	2505.09684	0.00584
Narrikup	84	2503.16836	0.00581
Narrikup	84	2501.23987	0.00578
Narrikup	84	2499.31139	0.00576
Narrikup	84	2497.38291	0.00574
Narrikup	84	2495.45443	0.00572
Narrikup	84	2493.52595	0.00568
Narrikup	84	2491.59747	0.00564
Narrikup	84	2489.66899	0.00561
Narrikup	84	2487.74051	0.00557
Narrikup	84	2485.81203	0.00555
Narrikup	84	2483.88355	0.00555
Narrikup	84	2481.95506	0.00553
Narrikup	84	2480.02658	0.0055
Narrikup	84	2478.0981	0.00547
Narrikup	84	2476.16962	0.00544
Narrikup	84	2474.24114	0.00542
Narrikup	84	2472.31266	0.00539
Narrikup	84	2470.38418	0.00538
Narrikup	84	2468.4557	0.00537
Narrikup	84	2466.52722	0.00535
Narrikup	84	2464.59874	0.00532
Narrikup	84	2462.67025	0.0053
Narrikup	84	2460.74177	0.00528
Narrikup	84	2458.81329	0.00526
Narrikup	84	2456.88481	0.00524
Narrikup	84	2454.95633	0.00521
Narrikup	84	2453.02785	0.00518
Narrikup	84	2451.09937	0.00515
Narrikup	84	2449.17089	0.00514
Narrikup	84	2447.24241	0.00515
Narrikup	84	2445.31393	0.00515
Narrikup	84	2443.38544	0.00512
Narrikup	84	2441.45696	0.00509
Narrikup	84	2439.52848	0.00506
Narrikup	84	2437.6	0.00504
Narrikup	84	2435.67152	0.00503
Narrikup	84	2433.74304	0.005
Narrikup	84	2431.81456	0.00498
Narrikup	84	2429.88608	0.00497
Narrikup	84	2427.9576	0.00496
Narrikup	84	2426.02911	0.00495
Narrikup	84	2424.10063	0.00492
Narrikup	84	2422.17215	0.00489
Narrikup	84	2420.24367	0.00487
Narrikup	84	2418.31519	0.00486
Narrikup	84	2416.38671	0.00485
Narrikup	84	2414.45823	0.00484
Narrikup	84	2412.52975	0.00484
Narrikup	84	2410.60127	0.00483
Narrikup	84	2408.67279	0.0048
Narrikup	84	2406.7443	0.00478
Narrikup	84	2404.81582	0.00476
Narrikup	84	2402.88734	0.00474
Narrikup	84	2400.95886	0.00473
Narrikup	84	2399.03038	0.00472
Narrikup	84	2397.1019	0.00471
Narrikup	84	2395.17342	0.00468
Narrikup	84	2393.24494	0.00467
Narrikup	84	2391.31646	0.00468
Narrikup	84	2389.38798	0.0047
Narrikup	84	2387.45949	0.00474
Narrikup	84	2385.53101	0.00483
Narrikup	84	2383.60253	0.00501
Narrikup	84	2381.67405	0.00525
Narrikup	84	2379.74557	0.00557
Narrikup	84	2377.81709	0.00593
Narrikup	84	2375.88861	0.00633
Narrikup	84	2373.96013	0.0068
Narrikup	84	2372.03165	0.00735
Narrikup	84	2370.10317	0.008
Narrikup	84	2368.17468	0.00867
Narrikup	84	2366.2462	0.00917
Narrikup	84	2364.31772	0.00948
Narrikup	84	2362.38924	0.00998
Narrikup	84	2360.46076	0.01036
Narrikup	84	2358.53228	0.01011
Narrikup	84	2356.6038	0.00939
Narrikup	84	2354.67532	0.00857
Narrikup	84	2352.74684	0.00784
Narrikup	84	2350.81836	0.00731
Narrikup	84	2348.88987	0.0071
Narrikup	84	2346.96139	0.00719
Narrikup	84	2345.03291	0.00756
Narrikup	84	2343.10443	0.00804
Narrikup	84	2341.17595	0.00836
Narrikup	84	2339.24747	0.00851
Narrikup	84	2337.31899	0.00848
Narrikup	84	2335.39051	0.00831
Narrikup	84	2333.46203	0.00813
Narrikup	84	2331.53355	0.00796
Narrikup	84	2329.60506	0.0078
Narrikup	84	2327.67658	0.00759
Narrikup	84	2325.7481	0.0073
Narrikup	84	2323.81962	0.00699
Narrikup	84	2321.89114	0.0067
Narrikup	84	2319.96266	0.00646
Narrikup	84	2318.03418	0.00628
Narrikup	84	2316.1057	0.00612
Narrikup	84	2314.17722	0.00596
Narrikup	84	2312.24874	0.00586
Narrikup	84	2310.32025	0.00574
Narrikup	84	2308.39177	0.00554
Narrikup	84	2306.46329	0.00532
Narrikup	84	2304.53481	0.00516
Narrikup	84	2302.60633	0.00506
Narrikup	84	2300.67785	0.00499
Narrikup	84	2298.74937	0.00492
Narrikup	84	2296.82089	0.00485
Narrikup	84	2294.89241	0.00474
Narrikup	84	2292.96392	0.00463
Narrikup	84	2291.03544	0.00455
Narrikup	84	2289.10696	0.00449
Narrikup	84	2287.17848	0.00444
Narrikup	84	2285.25	0.00438
Narrikup	84	2283.32152	0.00432
Narrikup	84	2281.39304	0.0043
Narrikup	84	2279.46456	0.00433
Narrikup	84	2277.53608	0.00436
Narrikup	84	2275.6076	0.00436
Narrikup	84	2273.67911	0.00435
Narrikup	84	2271.75063	0.00433
Narrikup	84	2269.82215	0.00431
Narrikup	84	2267.89367	0.00431
Narrikup	84	2265.96519	0.0043
Narrikup	84	2264.03671	0.00429
Narrikup	84	2262.10823	0.00428
Narrikup	84	2260.17975	0.00428
Narrikup	84	2258.25127	0.00427
Narrikup	84	2256.32279	0.00425
Narrikup	84	2254.3943	0.00423
Narrikup	84	2252.46582	0.00422
